epoch,loss,tiempo_s
1,9.667377,0.3199
2,5.912830,0.0110
3,5.402475,0.0099
4,5.158903,0.0101
5,4.998535,0.0102
6,4.877423,0.0105
7,4.778222,0.0111
8,4.693095,0.0115
9,4.621026,0.0117
10,4.554576,0.0117
11,4.496516,0.0117
12,4.441405,0.0117
13,4.390546,0.0117
14,4.344195,0.0118
15,4.300804,0.0118
16,4.259402,0.0117
17,4.220154,0.0116
18,4.183878,0.0116
19,4.149643,0.0111
20,4.115233,0.0111
21,4.083704,0.0112
22,4.053081,0.0117
23,4.024758,0.0117
24,3.995182,0.0116
25,3.968065,0.0117
26,3.941550,0.0117
27,3.915740,0.0117
28,3.892992,0.0112
29,3.870608,0.0112
30,3.847704,0.0116
31,3.825622,0.0116
32,3.804832,0.0117
33,3.784651,0.0116
34,3.764572,0.0154
35,3.745202,0.0087
36,3.726401,0.0083
37,3.709769,0.0081
38,3.692530,0.0081
39,3.675623,0.0081
40,3.658899,0.0081
41,3.643326,0.0081
42,3.628343,0.0081
43,3.612002,0.0081
44,3.598363,0.0081
45,3.584985,0.0081
46,3.571431,0.0081
47,3.558193,0.0081
48,3.543900,0.0081
49,3.530997,0.0081
50,3.518406,0.0081
51,3.506215,0.0081
52,3.494320,0.0081
53,3.482371,0.0081
54,3.469727,0.0081
55,3.458477,0.0081
56,3.447549,0.0081
57,3.436608,0.0081
58,3.424891,0.0081
59,3.413836,0.0081
60,3.402243,0.0081
61,3.390825,0.0081
62,3.381234,0.0081
63,3.371109,0.0081
64,3.360576,0.0081
65,3.349589,0.0081
66,3.339306,0.0081
67,3.329318,0.0081
68,3.319075,0.0082
69,3.309433,0.0081
70,3.299843,0.0082
71,3.289852,0.0081
72,3.279181,0.0082
73,3.269300,0.0081
74,3.259780,0.0081
75,3.250408,0.0081
76,3.241523,0.0081
77,3.231911,0.0082
78,3.222642,0.0082
79,3.213027,0.0081
80,3.204888,0.0081
81,3.195085,0.0081
82,3.185911,0.0081
83,3.176763,0.0082
84,3.167137,0.0081
85,3.158114,0.0081
86,3.148601,0.0082
87,3.140027,0.0081
88,3.129994,0.0081
89,3.121278,0.0082
90,3.112309,0.0082
91,3.103866,0.0081
92,3.094702,0.0081
93,3.086279,0.0081
94,3.077811,0.0081
95,3.069427,0.0081
96,3.060105,0.0082
97,3.051438,0.0081
98,3.041931,0.0082
99,3.034265,0.0082
100,3.026186,0.0082
101,3.016409,0.0082
102,3.008348,0.0081
103,3.000050,0.0082
104,2.991740,0.0082
105,2.982024,0.0082
106,2.973574,0.0082
107,2.965127,0.0082
108,2.957619,0.0082
109,2.948546,0.0082
110,2.939847,0.0082
111,2.931265,0.0082
112,2.921957,0.0082
113,2.913792,0.0081
114,2.905764,0.0082
115,2.898217,0.0082
116,2.889534,0.0084
117,2.881237,0.0085
118,2.872712,0.0082
119,2.864054,0.0082
120,2.855918,0.0082
121,2.847723,0.0082
122,2.840288,0.0082
123,2.832273,0.0082
124,2.824354,0.0082
125,2.815783,0.0092
126,2.807296,0.0082
127,2.798798,0.0082
128,2.790665,0.0082
129,2.782072,0.0082
130,2.773886,0.0082
131,2.765511,0.0082
132,2.756500,0.0082
133,2.748173,0.0082
134,2.740387,0.0082
135,2.731939,0.0082
136,2.723925,0.0082
137,2.715250,0.0082
138,2.706602,0.0082
139,2.698115,0.0082
140,2.689408,0.0082
141,2.680668,0.0082
142,2.671758,0.0082
143,2.662659,0.0082
144,2.654409,0.0082
145,2.646548,0.0082
146,2.637761,0.0082
147,2.630407,0.0082
148,2.621680,0.0082
149,2.613796,0.0082
150,2.606319,0.0082
151,2.598570,0.0082
152,2.589783,0.0082
153,2.583320,0.0082
154,2.574696,0.0083
155,2.567234,0.0082
156,2.558958,0.0082
157,2.550831,0.0082
158,2.542303,0.0082
159,2.534649,0.0082
160,2.526744,0.0082
161,2.518459,0.0082
162,2.509646,0.0082
163,2.501610,0.0083
164,2.493128,0.0082
165,2.486028,0.0082
166,2.477531,0.0082
167,2.469036,0.0082
168,2.460891,0.0082
169,2.453508,0.0082
170,2.445397,0.0082
171,2.438747,0.0082
172,2.430363,0.0082
173,2.422316,0.0082
174,2.414205,0.0083
175,2.406280,0.0082
176,2.397050,0.0082
177,2.388850,0.0082
178,2.380689,0.0082
179,2.372499,0.0083
180,2.364872,0.0083
181,2.357298,0.0082
182,2.349147,0.0083
183,2.340031,0.0082
184,2.331486,0.0083
185,2.322943,0.0082
186,2.314283,0.0083
187,2.306955,0.0083
188,2.298864,0.0083
189,2.291004,0.0084
190,2.282889,0.0083
191,2.274098,0.0083
192,2.265902,0.0083
193,2.258189,0.0083
194,2.249531,0.0083
195,2.241741,0.0083
196,2.233409,0.0083
