epoch,loss,tiempo_s
1,5.242344,0.2458
2,4.343277,0.0061
3,3.991969,0.0059
4,3.766907,0.0079
5,3.603123,0.0090
6,3.480941,0.0077
7,3.378412,0.0092
8,3.289866,0.0092
9,3.213781,0.0095
10,3.145267,0.0097
11,3.086866,0.0097
12,3.029602,0.0098
13,2.977872,0.0097
14,2.933399,0.0097
15,2.893510,0.0097
16,2.852566,0.0098
17,2.815225,0.0083
18,2.779912,0.0083
19,2.746373,0.0097
20,2.713379,0.0097
21,2.686620,0.0098
22,2.657838,0.0083
23,2.629873,0.0096
24,2.601907,0.0082
25,2.576828,0.0083
26,2.551829,0.0060
27,2.526613,0.0055
28,2.502053,0.0055
29,2.480104,0.0055
30,2.459738,0.0083
31,2.436698,0.0099
32,2.416562,0.0094
33,2.396807,0.0065
34,2.378921,0.0092
35,2.363206,0.0094
36,2.345339,0.0095
37,2.327814,0.0095
38,2.310573,0.0082
39,2.292165,0.0082
40,2.278152,0.0083
41,2.262601,0.0096
42,2.245270,0.0082
43,2.231528,0.0096
44,2.217221,0.0082
45,2.206751,0.0096
46,2.193456,0.0076
47,2.179475,0.0056
48,2.166451,0.0060
49,2.154144,0.0060
50,2.141637,0.0093
51,2.130583,0.0095
52,2.119307,0.0094
53,2.106997,0.0095
54,2.093500,0.0082
55,2.083114,0.0096
56,2.073170,0.0097
57,2.062731,0.0097
58,2.051484,0.0097
59,2.040488,0.0098
60,2.029677,0.0097
61,2.020729,0.0097
62,2.009841,0.0097
63,1.999838,0.0074
64,1.988842,0.0056
65,1.980431,0.0055
66,1.969358,0.0056
67,1.960447,0.0060
68,1.951340,0.0113
69,1.942509,0.0093
70,1.932819,0.0081
71,1.923683,0.0094
72,1.914981,0.0094
73,1.905236,0.0082
74,1.896237,0.0082
75,1.887884,0.0096
76,1.880420,0.0082
77,1.872071,0.0095
78,1.864192,0.0096
79,1.856379,0.0095
80,1.850340,0.0082
81,1.843471,0.0096
82,1.835541,0.0096
83,1.829979,0.0096
84,1.823630,0.0095
85,1.817601,0.0096
86,1.811595,0.0096
87,1.804027,0.0096
88,1.799690,0.0098
89,1.793331,0.0091
90,1.786889,0.0057
91,1.779797,0.0060
92,1.774704,0.0085
93,1.768351,0.0098
94,1.764770,0.0095
95,1.758738,0.0082
96,1.753728,0.0096
97,1.747210,0.0096
98,1.740708,0.0096
99,1.735708,0.0062
100,1.730251,0.0055
101,1.725689,0.0055
102,1.720379,0.0061
103,1.715926,0.0112
104,1.712106,0.0081
105,1.706885,0.0081
106,1.700547,0.0081
107,1.696491,0.0081
108,1.691422,0.0095
109,1.686753,0.0095
110,1.683444,0.0095
111,1.679304,0.0096
112,1.674655,0.0096
113,1.669452,0.0096
114,1.665807,0.0097
115,1.662580,0.0097
116,1.658954,0.0096
117,1.655676,0.0097
118,1.650554,0.0097
119,1.645948,0.0097
120,1.640771,0.0097
121,1.638709,0.0082
122,1.636224,0.0097
123,1.633085,0.0097
124,1.628188,0.0097
125,1.622860,0.0097
126,1.618971,0.0096
127,1.614979,0.0097
128,1.611300,0.0097
129,1.607517,0.0096
130,1.604183,0.0083
131,1.600433,0.0083
132,1.596025,0.0061
133,1.592347,0.0055
134,1.591439,0.0055
135,1.587851,0.0081
136,1.583721,0.0057
137,1.580689,0.0060
138,1.576636,0.0073
139,1.573362,0.0093
140,1.568646,0.0094
141,1.563717,0.0094
142,1.558546,0.0082
143,1.552724,0.0096
144,1.548005,0.0082
145,1.545062,0.0096
146,1.540430,0.0082
147,1.536171,0.0082
148,1.532305,0.0095
149,1.529910,0.0096
150,1.526053,0.0097
151,1.524080,0.0096
152,1.522195,0.0083
153,1.519546,0.0096
154,1.516927,0.0096
155,1.512882,0.0097
156,1.510812,0.0082
157,1.507563,0.0082
158,1.503785,0.0096
159,1.499809,0.0097
160,1.496485,0.0096
161,1.493174,0.0096
162,1.491459,0.0096
163,1.490539,0.0097
164,1.489141,0.0083
165,1.486961,0.0083
166,1.483521,0.0083
167,1.480520,0.0096
168,1.478708,0.0072
169,1.477281,0.0059
170,1.475029,0.0056
171,1.472832,0.0056
172,1.470574,0.0062
173,1.467767,0.0113
174,1.464471,0.0095
175,1.461426,0.0081
176,1.457235,0.0081
177,1.455136,0.0096
178,1.451767,0.0082
179,1.448517,0.0067
180,1.447366,0.0079
181,1.443714,0.0089
182,1.442108,0.0058
183,1.440817,0.0060
184,1.439196,0.0086
185,1.437517,0.0098
186,1.435402,0.0095
187,1.432707,0.0095
188,1.434106,0.0082
189,1.434747,0.0096
190,1.433714,0.0096
191,1.433514,0.0097
192,1.433441,0.0098
193,1.430603,0.0097
194,1.427977,0.0083
195,1.424350,0.0083
196,1.422090,0.0096
197,1.418837,0.0096
198,1.415954,0.0096
199,1.412575,0.0096
200,1.408239,0.0097
201,1.405571,0.0097
202,1.402427,0.0097
203,1.398871,0.0097
204,1.395739,0.0099
205,1.395081,0.0061
206,1.393106,0.0057
207,1.389972,0.0056
208,1.386955,0.0056
209,1.383669,0.0062
210,1.380469,0.0113
211,1.378766,0.0094
212,1.375272,0.0082
