frame_idx,psnr,ssim,lpips,psnr_temporal
144,33.439610,0.967092,0.039051,36.910334
145,33.777966,0.968607,0.036947,37.452284
146,33.314255,0.966430,0.038198,37.210253
147,33.268620,0.965501,0.037898,36.706513
148,33.601086,0.967133,0.037895,36.955030
149,33.348988,0.966150,0.039481,37.125520
150,33.533363,0.967429,0.040609,37.125152
151,33.650227,0.967294,0.041451,37.271991
152,33.707474,0.966687,0.043750,37.754189
153,33.577419,0.964885,0.045205,37.519878
154,32.740562,0.957405,0.053680,36.374692
155,33.305988,0.962820,0.044363,36.681811
156,33.127449,0.963850,0.040759,36.983445
157,33.173546,0.964012,0.039723,36.852814
158,33.353203,0.965805,0.038682,36.923043
159,33.061596,0.964393,0.039490,37.239970
160,33.069988,0.964746,0.038511,36.823889
161,32.938618,0.964576,0.039087,36.612479
162,32.901627,0.965056,0.039162,36.405884
163,32.731251,0.963546,0.041691,36.392504
164,32.426697,0.962301,0.043484,36.026174
165,32.830097,0.964374,0.042856,36.176396
166,33.071747,0.965081,0.042910,36.749700
167,33.099281,0.965589,0.043235,36.821994
168,32.842125,0.964798,0.041672,36.711578
169,32.742542,0.963841,0.040649,36.623312
170,32.995720,0.965067,0.036724,36.724652
171,33.050278,0.964780,0.038175,36.534492
172,33.153805,0.965440,0.039146,36.482735
173,32.928455,0.964763,0.038256,36.752505
174,32.465481,0.962154,0.040125,36.072421
175,32.582527,0.963493,0.036850,35.759863
176,32.094269,0.961983,0.039980,35.408661
177,31.844015,0.962866,0.041742,34.956247
178,31.271378,0.961469,0.045416,34.475373
179,31.081161,0.961326,0.045887,34.308274
180,30.867504,0.960968,0.046310,33.952708
181,30.024050,0.958358,0.048970,33.191067
182,30.783245,0.960462,0.045995,33.064500
183,31.219282,0.960844,0.042848,33.777699
184,31.551968,0.961348,0.043340,34.242782
185,31.897610,0.960460,0.043375,34.537273
186,32.491993,0.961098,0.044985,35.137251
187,33.416500,0.964119,0.040783,36.205702
188,33.249542,0.963655,0.041060,36.594401
189,33.314308,0.962908,0.043427,36.486210
190,32.815136,0.962736,0.042884,36.306463
191,32.527905,0.961482,0.047957,35.668130
192,32.550644,0.963093,0.045773,35.767538
193,32.172596,0.962269,0.047969,35.505549
194,32.322411,0.962863,0.047009,35.277357
195,31.995155,0.962019,0.047538,35.132576
196,32.067142,0.962207,0.047021,35.158597
197,32.427834,0.963251,0.043073,35.485158
198,32.455185,0.963118,0.043905,35.609302
199,32.638775,0.964051,0.045022,35.774288
200,32.894073,0.964447,0.043755,36.233817
201,32.795990,0.963461,0.043835,36.234458
202,32.959648,0.963781,0.041546,36.249145
203,32.862362,0.962484,0.047765,36.394810
204,32.989174,0.962536,0.047042,36.545035
