frame_idx,psnr,ssim,lpips,psnr_temporal
0,18.499657,0.535955,0.774794,
1,18.013485,0.519243,0.784468,30.661982
2,17.536028,0.505552,0.790969,30.520390
3,17.289562,0.504283,0.788503,30.459054
4,17.066437,0.501169,0.789033,30.759940
5,16.928427,0.498453,0.789410,31.303976
6,16.905205,0.497342,0.791263,31.663530
7,16.961628,0.498215,0.796260,31.861996
8,16.952465,0.499199,0.793412,32.315115
9,16.835369,0.497308,0.793891,32.343951
10,16.634869,0.495064,0.794451,31.067405
11,16.483299,0.494452,0.796002,30.401572
12,16.490696,0.495969,0.796330,30.552287
13,16.565586,0.499571,0.795489,30.746218
14,16.592962,0.500977,0.795338,30.948009
15,16.689325,0.500844,0.796167,31.049317
16,16.607861,0.501028,0.795291,30.248845
17,16.559065,0.498378,0.798867,30.359700
18,16.607393,0.499498,0.798424,30.534410
19,16.723993,0.499979,0.799229,31.016390
20,16.833740,0.501438,0.799738,31.334610
21,16.859482,0.500909,0.800418,32.009522
22,16.870470,0.500294,0.802292,33.410881
23,16.872395,0.501204,0.800447,32.467950
24,16.849049,0.501311,0.798678,31.441899
25,16.782185,0.502251,0.800003,30.991445
26,16.814528,0.504765,0.800066,30.692240
27,16.889353,0.508096,0.802653,30.786626
28,16.592329,0.506994,0.804794,30.491656
29,16.463100,0.504970,0.804584,31.013285
30,16.208000,0.501173,0.805466,30.788394
31,16.181168,0.500538,0.805673,30.845840
32,16.086119,0.500316,0.807424,31.322926
33,15.986599,0.501389,0.806363,31.892335
34,15.962034,0.501925,0.808263,32.338778
35,15.901907,0.500790,0.807619,32.869201
36,15.794769,0.499559,0.808740,33.202284
37,15.660299,0.499445,0.811409,31.381964
38,15.551171,0.499476,0.810779,30.332806
39,15.527596,0.500283,0.809481,30.208299
40,15.587263,0.501689,0.810506,30.327596
41,15.584974,0.502166,0.810860,30.478807
42,15.658434,0.503913,0.812276,30.764777
43,15.671162,0.504154,0.810735,30.924904
44,15.659166,0.503137,0.812176,30.797449
45,15.665793,0.501033,0.812813,30.745897
46,15.724363,0.500301,0.813362,31.111028
47,15.789696,0.499989,0.815780,31.154871
48,15.872735,0.501998,0.814606,31.191229
49,15.930212,0.503262,0.814841,32.750382
50,15.983333,0.504159,0.812886,33.261479
51,15.986971,0.504530,0.811908,31.988145
52,15.985255,0.503840,0.813874,31.395979
53,15.747794,0.504680,0.813984,30.507595
54,15.624400,0.507230,0.813134,30.463227
55,15.578884,0.509158,0.814553,30.829593
56,15.170293,0.504743,0.820023,30.586016
57,14.973560,0.503307,0.820480,30.620695
58,14.967485,0.504371,0.817830,30.356833
59,14.997958,0.505706,0.817686,30.538180
60,14.974205,0.505837,0.818528,31.193569
61,14.967602,0.505953,0.819855,31.865521
62,14.927373,0.504422,0.821149,32.584961
63,14.860383,0.504614,0.821218,33.583059
64,14.805349,0.504786,0.821439,31.484494
65,14.710130,0.503581,0.820754,30.761440
66,14.679647,0.502861,0.818954,30.390164
67,14.664217,0.503229,0.823305,30.351808
68,14.732229,0.505508,0.822891,30.441447
69,14.806761,0.507626,0.821823,30.824321
70,14.906914,0.510091,0.819723,30.669667
71,14.895315,0.507551,0.824404,30.512643
72,14.866533,0.506343,0.819639,30.511493
73,14.930514,0.506199,0.819019,30.663459
74,15.013818,0.506779,0.817409,30.780167
