epoch,loss,tiempo_s
1,12.440147,0.3080
2,7.230031,0.0105
3,6.706104,0.0100
4,6.473293,0.0103
5,6.328818,0.0105
6,6.224588,0.0109
7,6.142487,0.0112
8,6.076682,0.0117
9,6.021622,0.0117
10,5.973320,0.0121
11,5.932050,0.0122
12,5.893675,0.0121
13,5.858183,0.0120
14,5.827499,0.0116
15,5.797340,0.0117
16,5.769683,0.0121
17,5.744490,0.0121
18,5.720620,0.0121
19,5.697835,0.0120
20,5.676847,0.0115
21,5.656172,0.0114
22,5.636487,0.0116
23,5.618889,0.0120
24,5.601212,0.0121
25,5.583812,0.0121
26,5.570207,0.0119
27,5.554078,0.0116
28,5.539941,0.0117
29,5.525225,0.0121
30,5.511896,0.0120
31,5.499067,0.0120
32,5.487203,0.0119
33,5.475757,0.0115
34,5.465003,0.0115
35,5.454093,0.0116
36,5.443330,0.0121
37,5.432523,0.0120
38,5.422703,0.0120
39,5.413116,0.0120
40,5.402914,0.0115
41,5.394781,0.0117
42,5.385028,0.0120
43,5.376671,0.0121
44,5.369038,0.0121
45,5.360624,0.0119
46,5.354113,0.0115
47,5.344882,0.0116
48,5.338964,0.0120
49,5.330419,0.0120
50,5.323616,0.0120
51,5.316874,0.0121
52,5.310757,0.0120
53,5.303488,0.0115
54,5.297525,0.0117
55,5.291020,0.0121
56,5.284480,0.0121
57,5.278331,0.0120
58,5.271423,0.0114
59,5.265360,0.0115
60,5.259394,0.0116
61,5.254364,0.0121
62,5.248737,0.0120
63,5.243213,0.0121
64,5.238120,0.0119
65,5.232546,0.0115
66,5.227064,0.0116
67,5.222455,0.0120
68,5.217778,0.0120
69,5.211492,0.0157
70,5.206990,0.0109
71,5.202107,0.0113
72,5.196861,0.0121
73,5.191608,0.0120
74,5.186154,0.0121
75,5.181711,0.0120
76,5.176637,0.0115
77,5.172269,0.0117
78,5.167258,0.0121
79,5.163058,0.0121
80,5.158419,0.0121
81,5.154100,0.0119
82,5.149676,0.0115
83,5.146033,0.0116
84,5.141743,0.0121
85,5.136558,0.0121
86,5.132942,0.0121
87,5.128923,0.0120
88,5.124658,0.0115
89,5.120307,0.0115
90,5.117495,0.0116
91,5.113166,0.0121
92,5.108547,0.0121
93,5.105289,0.0121
94,5.100899,0.0119
95,5.097282,0.0115
96,5.092204,0.0116
97,5.088690,0.0117
98,5.084869,0.0121
99,5.082255,0.0120
100,5.079182,0.0120
101,5.074334,0.0116
102,5.071427,0.0115
103,5.067437,0.0116
104,5.065801,0.0121
105,5.060918,0.0121
106,5.056985,0.0121
107,5.053660,0.0121
108,5.049875,0.0115
109,5.046208,0.0117
110,5.043071,0.0121
111,5.039539,0.0120
112,5.035659,0.0122
113,5.031926,0.0120
114,5.029325,0.0115
115,5.025520,0.0116
116,5.021561,0.0121
117,5.018194,0.0121
118,5.014490,0.0120
119,5.010900,0.0115
120,5.006625,0.0115
121,5.003351,0.0117
122,4.999783,0.0121
123,4.996908,0.0121
124,4.992345,0.0121
125,4.988955,0.0155
126,4.985359,0.0112
127,4.981556,0.0119
128,4.978204,0.0121
129,4.975451,0.0136
130,4.970945,0.0113
131,4.967309,0.0118
132,4.963830,0.0121
133,4.959558,0.0121
134,4.956564,0.0121
135,4.952916,0.0120
136,4.948609,0.0116
137,4.945402,0.0122
138,4.940313,0.0121
139,4.937327,0.0123
140,4.933702,0.0119
141,4.930004,0.0115
142,4.927129,0.0116
143,4.924192,0.0121
144,4.920234,0.0122
145,4.915683,0.0121
146,4.911676,0.0120
147,4.908826,0.0115
148,4.905182,0.0118
149,4.901623,0.0122
150,4.897909,0.0122
151,4.894112,0.0121
152,4.889954,0.0120
153,4.886127,0.0115
154,4.882965,0.0116
155,4.879812,0.0122
156,4.877017,0.0121
157,4.873594,0.0121
158,4.871153,0.0120
159,4.868264,0.0116
160,4.864178,0.0117
161,4.860932,0.0122
162,4.856982,0.0122
163,4.853717,0.0121
164,4.849475,0.0120
165,4.845788,0.0116
166,4.841219,0.0117
167,4.837083,0.0121
168,4.832518,0.0121
169,4.828891,0.0121
170,4.825373,0.0121
171,4.820715,0.0115
172,4.816810,0.0116
173,4.814055,0.0117
174,4.810086,0.0121
175,4.806703,0.0122
176,4.801884,0.0122
177,4.798762,0.0121
178,4.794735,0.0116
179,4.791129,0.0117
180,4.788372,0.0121
181,4.784197,0.0122
182,4.779764,0.0122
183,4.777492,0.0121
184,4.772634,0.0116
185,4.769219,0.0117
186,4.765023,0.0121
187,4.761432,0.0122
188,4.757333,0.0115
189,4.753869,0.0104
190,4.750077,0.0121
191,4.745711,0.0120
192,4.742477,0.0117
193,4.738470,0.0121
194,4.735065,0.0121
195,4.730659,0.0120
196,4.726489,0.0116
197,4.722901,0.0116
198,4.720132,0.0117
199,4.715715,0.0122
200,4.712281,0.0121
201,4.708622,0.0123
202,4.705404,0.0120
203,4.701820,0.0116
204,4.698176,0.0117
205,4.694492,0.0121
206,4.691415,0.0121
207,4.686891,0.0122
208,4.683065,0.0120
209,4.679107,0.0116
210,4.675091,0.0116
211,4.671011,0.0118
212,4.666503,0.0121
213,4.662938,0.0122
214,4.657954,0.0121
215,4.654092,0.0116
216,4.649524,0.0117
217,4.644678,0.0117
218,4.640658,0.0122
219,4.636536,0.0123
220,4.632430,0.0121
221,4.627056,0.0117
222,4.622992,0.0116
223,4.619466,0.0118
224,4.615655,0.0122
225,4.611065,0.0122
226,4.606915,0.0122
227,4.603325,0.0121
228,4.599197,0.0116
229,4.594757,0.0118
230,4.589810,0.0171
231,4.585525,0.0124
232,4.580558,0.0112
233,4.575894,0.0099
234,4.571520,0.0100
235,4.566674,0.0105
236,4.562202,0.0111
237,4.558159,0.0120
238,4.552260,0.0122
239,4.547880,0.0122
240,4.542715,0.0121
241,4.537635,0.0116
242,4.533457,0.0117
243,4.528811,0.0122
244,4.524045,0.0122
245,4.518658,0.0123
246,4.513931,0.0121
247,4.509898,0.0117
248,4.506142,0.0119
249,4.500752,0.0123
250,4.496397,0.0122
251,4.491712,0.0122
252,4.486933,0.0121
253,4.481045,0.0116
254,4.477046,0.0118
255,4.472966,0.0122
256,4.467706,0.0123
257,4.463730,0.0121
258,4.458226,0.0115
259,4.454161,0.0105
260,4.449649,0.0092
261,4.446033,0.0085
262,4.441960,0.0083
263,4.438390,0.0083
264,4.434648,0.0083
265,4.431337,0.0083
266,4.427287,0.0083
267,4.422955,0.0083
268,4.417593,0.0083
269,4.412148,0.0083
270,4.407264,0.0083
271,4.401782,0.0083
272,4.396716,0.0083
273,4.392988,0.0083
274,4.391831,0.0083
275,4.391191,0.0083
276,4.388822,0.0083
277,4.384871,0.0084
278,4.380564,0.0083
279,4.375783,0.0084
280,4.369001,0.0084
281,4.361897,0.0083
282,4.355576,0.0084
283,4.348863,0.0084
284,4.342757,0.0084
285,4.336939,0.0084
286,4.331274,0.0084
287,4.325071,0.0084
288,4.319460,0.0084
289,4.313616,0.0084
290,4.308243,0.0084
291,4.302932,0.0084
292,4.297489,0.0084
293,4.291815,0.0084
294,4.286185,0.0084
295,4.280911,0.0084
296,4.276948,0.0084
297,4.272045,0.0084
298,4.266587,0.0084
299,4.261543,0.0084
300,4.255883,0.0085
301,4.249579,0.0084
302,4.246113,0.0084
303,4.241384,0.0084
304,4.236723,0.0084
305,4.231093,0.0084
306,4.225431,0.0084
307,4.219118,0.0084
308,4.214199,0.0084
309,4.209215,0.0084
310,4.204732,0.0084
311,4.199521,0.0084
312,4.192995,0.0084
313,4.186868,0.0084
314,4.182079,0.0084
315,4.177674,0.0084
316,4.172592,0.0084
317,4.166829,0.0084
318,4.161708,0.0085
319,4.156720,0.0084
320,4.152238,0.0084
321,4.147448,0.0084
322,4.142526,0.0085
323,4.137796,0.0085
324,4.133497,0.0084
325,4.128623,0.0084
326,4.124954,0.0085
327,4.118584,0.0085
328,4.113409,0.0084
329,4.107096,0.0085
330,4.103125,0.0085
331,4.099022,0.0085
332,4.093245,0.0085
333,4.086688,0.0085
334,4.081998,0.0085
335,4.076653,0.0085
336,4.072591,0.0085
337,4.066688,0.0085
338,4.061436,0.0085
339,4.055286,0.0085
340,4.050888,0.0085
341,4.044546,0.0085
342,4.040463,0.0085
343,4.035387,0.0085
344,4.030434,0.0085
345,4.024024,0.0085
346,4.019198,0.0092
347,4.013824,0.0086
348,4.009414,0.0085
349,4.003513,0.0086
350,3.997498,0.0085
351,3.992427,0.0085
352,3.986706,0.0085
353,3.981919,0.0086
354,3.976488,0.0085
355,3.971334,0.0085
356,3.965655,0.0086
357,3.960388,0.0086
358,3.955235,0.0086
359,3.949589,0.0086
360,3.944456,0.0086
361,3.939405,0.0086
362,3.934859,0.0086
363,3.929831,0.0086
364,3.923712,0.0086
365,3.918518,0.0086
366,3.911928,0.0086
367,3.906545,0.0086
368,3.901200,0.0086
369,3.895773,0.0086
370,3.890046,0.0086
371,3.885277,0.0086
372,3.880305,0.0086
373,3.875067,0.0086
374,3.869603,0.0086
375,3.864858,0.0086
376,3.860587,0.0086
377,3.856037,0.0086
378,3.850817,0.0086
379,3.846205,0.0086
380,3.840420,0.0086
381,3.838028,0.0086
382,3.832011,0.0086
383,3.827572,0.0087
384,3.822518,0.0087
385,3.817822,0.0087
386,3.813129,0.0087
387,3.808556,0.0087
388,3.803334,0.0087
389,3.797709,0.0087
390,3.792652,0.0087
391,3.786471,0.0087
392,3.780049,0.0087
393,3.775193,0.0087
394,3.769779,0.0087
395,3.764878,0.0088
396,3.757900,0.0087
397,3.752998,0.0087
398,3.746590,0.0087
399,3.742594,0.0088
400,3.735902,0.0088
401,3.730779,0.0088
402,3.726281,0.0085
403,3.720623,0.0083
404,3.715568,0.0083
405,3.709002,0.0083
406,3.704308,0.0083
407,3.698179,0.0083
408,3.692595,0.0083
409,3.688301,0.0083
410,3.681677,0.0082
411,3.676302,0.0082
412,3.670831,0.0082
413,3.664043,0.0082
414,3.659671,0.0082
415,3.655912,0.0082
416,3.648821,0.0082
417,3.644267,0.0082
418,3.638487,0.0082
419,3.632805,0.0082
420,3.627473,0.0082
421,3.622131,0.0082
422,3.616930,0.0082
423,3.613325,0.0083
424,3.608813,0.0082
425,3.602369,0.0083
426,3.596543,0.0083
427,3.590632,0.0083
428,3.587180,0.0083
429,3.582848,0.0083
430,3.577871,0.0083
431,3.571997,0.0083
432,3.567264,0.0083
433,3.561576,0.0083
434,3.556088,0.0083
435,3.551071,0.0084
436,3.546575,0.0083
437,3.540610,0.0084
438,3.535487,0.0084
439,3.530008,0.0084
440,3.524564,0.0084
441,3.518184,0.0084
442,3.513625,0.0084
443,3.509742,0.0084
444,3.504949,0.0084
445,3.500271,0.0084
446,3.493886,0.0084
447,3.489058,0.0084
448,3.482850,0.0084
449,3.478370,0.0085
450,3.472323,0.0085
451,3.466876,0.0085
452,3.462401,0.0085
453,3.456783,0.0085
454,3.451288,0.0085
455,3.445915,0.0085
456,3.440938,0.0085
457,3.437357,0.0085
458,3.431852,0.0085
459,3.425983,0.0085
460,3.421316,0.0085
461,3.417029,0.0085
462,3.412700,0.0085
463,3.407732,0.0085
464,3.403951,0.0085
465,3.400553,0.0086
466,3.397129,0.0086
467,3.393325,0.0086
468,3.391857,0.0086
469,3.390384,0.0086
470,3.386927,0.0086
471,3.383840,0.0086
472,3.378750,0.0086
473,3.372979,0.0086
474,3.365795,0.0086
475,3.358790,0.0086
476,3.353454,0.0086
477,3.347177,0.0086
478,3.342325,0.0086
479,3.335599,0.0086
480,3.329925,0.0086
481,3.325015,0.0087
482,3.317793,0.0087
483,3.311935,0.0087
484,3.306916,0.0087
485,3.301387,0.0087
486,3.295213,0.0087
487,3.292177,0.0087
488,3.287760,0.0087
489,3.281232,0.0087
490,3.276160,0.0087
491,3.271420,0.0087
492,3.266755,0.0087
493,3.263119,0.0087
494,3.257484,0.0087
495,3.250325,0.0087
496,3.244263,0.0087
497,3.239346,0.0087
498,3.234813,0.0087
499,3.233446,0.0087
500,3.232598,0.0087
501,3.229023,0.0088
502,3.222008,0.0087
503,3.213026,0.0088
504,3.207907,0.0088
505,3.202226,0.0088
506,3.198990,0.0088
507,3.195544,0.0088
508,3.189124,0.0088
509,3.183917,0.0088
510,3.179585,0.0088
511,3.175206,0.0088
512,3.171536,0.0088
513,3.166394,0.0088
514,3.161369,0.0088
515,3.158130,0.0088
516,3.152326,0.0088
517,3.147396,0.0089
518,3.141927,0.0089
519,3.137404,0.0089
520,3.131556,0.0089
521,3.127755,0.0089
522,3.121907,0.0089
523,3.117674,0.0089
524,3.113362,0.0089
525,3.109011,0.0089
526,3.101919,0.0089
527,3.096509,0.0089
528,3.092263,0.0089
529,3.086936,0.0089
530,3.083201,0.0089
531,3.078982,0.0089
532,3.073334,0.0089
533,3.070488,0.0089
534,3.065091,0.0090
535,3.060851,0.0090
536,3.054896,0.0090
537,3.051682,0.0090
538,3.047583,0.0092
539,3.042684,0.0090
540,3.037611,0.0090
541,3.032752,0.0090
542,3.028191,0.0090
543,3.025317,0.0091
544,3.019537,0.0091
545,3.015288,0.0091
546,3.011449,0.0091
547,3.009224,0.0091
548,3.005709,0.0091
549,3.002708,0.0091
550,2.999377,0.0091
551,2.994198,0.0091
552,2.989789,0.0091
553,2.983922,0.0091
554,2.977705,0.0091
555,2.973485,0.0091
556,2.969361,0.0092
557,2.965477,0.0092
558,2.958938,0.0092
559,2.953965,0.0092
560,2.951359,0.0092
561,2.945918,0.0092
562,2.941736,0.0092
563,2.936744,0.0092
564,2.932191,0.0093
565,2.927495,0.0093
566,2.923798,0.0093
567,2.920652,0.0093
568,2.916257,0.0093
569,2.912414,0.0093
570,2.908198,0.0094
571,2.904316,0.0094
572,2.899360,0.0094
573,2.895273,0.0094
574,2.891388,0.0094
575,2.886566,0.0094
576,2.883270,0.0094
577,2.878015,0.0095
578,2.873452,0.0095
579,2.869461,0.0095
580,2.866149,0.0095
