frame_idx,psnr,ssim,lpips,psnr_temporal
0,39.186012,0.989382,0.011854,
1,39.653904,0.988521,0.011018,44.394582
2,39.385609,0.984775,0.018051,43.876583
3,39.669090,0.987000,0.014195,44.789131
4,39.400669,0.986882,0.014334,44.762779
5,39.502758,0.986946,0.013732,44.587080
6,39.612610,0.987242,0.012669,44.486481
7,39.364216,0.986887,0.012108,44.363054
8,39.492336,0.987386,0.011460,44.189138
9,39.267872,0.987048,0.012103,44.134876
10,39.309547,0.987018,0.012470,43.772505
11,39.493191,0.987069,0.012419,43.721966
12,39.091751,0.986326,0.012579,43.580058
13,39.327644,0.986778,0.012775,43.345497
14,39.143826,0.986770,0.013615,43.344473
15,38.932373,0.986279,0.011588,43.440359
16,39.325558,0.986962,0.012186,43.068427
17,38.888603,0.985812,0.013793,43.095486
18,38.912361,0.985955,0.014120,42.691805
19,38.769058,0.985777,0.014266,42.876291
20,38.686142,0.985547,0.014129,42.559530
21,38.800407,0.985737,0.012448,42.641696
22,38.504860,0.985412,0.012127,42.900102
23,38.579712,0.985281,0.013658,42.491030
24,38.465851,0.985146,0.014102,42.346113
25,38.496773,0.985298,0.015102,42.257600
26,38.528198,0.985243,0.014434,42.281928
27,37.842613,0.984702,0.014815,42.112471
28,38.050797,0.984355,0.014780,41.602661
29,37.886791,0.983758,0.015396,41.981018
30,37.902531,0.983416,0.015928,41.665289
31,37.959301,0.983398,0.016486,41.785541
32,37.937721,0.982870,0.016135,42.133069
33,37.988995,0.983229,0.015162,41.982181
34,37.840248,0.982873,0.015535,41.841825
35,37.706017,0.983042,0.015856,41.631428
36,37.696590,0.982559,0.015623,41.611231
37,37.452866,0.981984,0.017834,41.554583
38,37.362202,0.982148,0.017390,41.194295
39,37.512058,0.982093,0.017490,41.190238
40,37.248112,0.981666,0.018717,41.084622
41,37.068371,0.981542,0.019463,40.738032
42,37.043243,0.981468,0.019312,40.943881
43,37.188789,0.981815,0.018567,40.646006
44,37.246384,0.982033,0.018063,40.840395
45,37.372894,0.982098,0.017526,40.945756
46,37.429005,0.981836,0.018372,41.206527
47,37.339294,0.981679,0.017563,41.172487
48,37.575218,0.982945,0.016131,41.201809
49,37.336384,0.982150,0.017943,41.299307
50,37.231171,0.982007,0.017786,41.031696
51,37.376865,0.981781,0.017714,40.992359
52,36.615097,0.981037,0.020326,40.837755
53,36.876869,0.980540,0.019167,40.467132
54,36.969925,0.981087,0.018742,40.421936
55,36.250595,0.980489,0.020575,40.289471
56,36.592861,0.979148,0.020614,39.886139
57,36.508453,0.979097,0.020370,40.331012
58,36.470589,0.979856,0.019981,40.148260
59,36.557976,0.979188,0.020985,40.006567
60,36.781620,0.979463,0.019677,40.228685
61,36.779999,0.979708,0.019210,40.566443
62,36.447578,0.979431,0.019353,40.482940
63,36.429157,0.979556,0.019962,40.830685
64,36.409325,0.978671,0.019976,40.113023
65,36.617096,0.979264,0.020806,40.086766
66,36.432724,0.978811,0.021374,40.111820
67,36.340847,0.978294,0.022102,39.984950
68,36.427471,0.979150,0.022156,39.931600
69,36.247627,0.978816,0.021516,39.887478
70,36.507957,0.979302,0.023153,39.773449
71,36.023930,0.978024,0.024770,39.668429
72,36.286201,0.978376,0.024089,39.550333
73,36.369045,0.978606,0.022406,39.894116
74,36.093067,0.977701,0.023250,39.668129
75,36.132172,0.978228,0.022295,39.503070
76,36.262104,0.978471,0.022558,39.782217
77,36.473015,0.979222,0.021335,40.056103
78,36.620651,0.979448,0.020739,40.064687
79,36.693466,0.979692,0.021644,40.231556
80,36.699413,0.979819,0.020674,40.229486
81,36.307709,0.978913,0.022334,39.996194
82,36.208740,0.979522,0.022490,39.618004
83,36.581612,0.980944,0.021434,39.913995
84,36.755302,0.980701,0.021593,40.068417
85,36.782902,0.980382,0.021542,40.196662
86,36.540039,0.979407,0.021439,40.201146
87,36.666676,0.980049,0.020729,40.004217
88,36.640503,0.979946,0.020761,40.208722
89,36.645161,0.979851,0.020074,40.209126
90,36.508694,0.979892,0.020283,40.086315
91,36.306023,0.979139,0.020064,40.338332
92,36.250042,0.978377,0.020079,39.809100
93,36.509014,0.978877,0.020081,39.824610
94,36.494568,0.979447,0.020345,39.936537
95,36.124237,0.978655,0.022606,39.756545
96,36.234657,0.978922,0.023071,39.717186
97,36.317451,0.979222,0.021831,39.815915
98,36.397671,0.979429,0.021561,39.745420
99,36.486774,0.979414,0.022820,39.771695
100,36.192459,0.978711,0.023524,39.773913
101,36.051712,0.978807,0.022892,39.471485
102,36.067432,0.978387,0.023940,39.415045
103,35.864239,0.977984,0.025178,39.194422
104,35.902336,0.978281,0.022333,39.255465
105,35.388367,0.976980,0.023736,39.113942
106,35.451973,0.976994,0.024226,38.523855
107,35.777611,0.977799,0.023835,38.716573
108,35.633812,0.977100,0.023611,38.990440
109,35.195354,0.977085,0.026846,38.436187
110,35.409016,0.977577,0.026610,38.627850
111,35.605778,0.977736,0.025043,38.818268
112,35.454098,0.976780,0.025316,38.691395
113,35.698788,0.976797,0.026728,38.617092
114,35.219082,0.975533,0.028824,38.699364
115,35.343887,0.975763,0.025936,38.603521
116,35.097427,0.974801,0.026422,38.317861
117,35.306732,0.976274,0.026261,38.248052
118,35.335182,0.976357,0.026009,38.730472
119,35.037552,0.975171,0.024236,38.557510
120,35.065781,0.975128,0.025026,38.331880
121,35.227772,0.975366,0.026126,38.388117
122,35.006508,0.974380,0.027215,38.294516
123,34.917175,0.974289,0.028268,37.959505
124,34.599537,0.974080,0.029021,38.038593
125,35.254852,0.975697,0.027452,38.227044
126,35.249317,0.975537,0.027726,38.432341
127,35.130386,0.975141,0.028158,38.402019
128,35.334816,0.975533,0.028008,38.339521
129,35.226864,0.975437,0.026219,38.811752
130,35.265614,0.976071,0.025437,38.515563
131,35.302406,0.975867,0.026390,38.620544
132,35.236126,0.975520,0.025631,38.525362
133,35.102062,0.975117,0.026283,38.345933
134,34.787102,0.974020,0.028444,38.279146
135,34.794102,0.974026,0.028586,37.977146
136,34.750896,0.974237,0.028095,37.815945
137,34.418949,0.973456,0.029923,37.732625
138,34.749790,0.974538,0.030423,37.659395
139,34.872467,0.974217,0.030455,38.479462
140,34.717125,0.973818,0.032059,38.113785
141,34.849697,0.974190,0.028943,37.854904
142,34.946968,0.974224,0.027360,38.183475
143,34.894211,0.973460,0.028650,38.172373
144,34.768066,0.973846,0.027727,38.144819
145,35.118355,0.975290,0.026678,38.372821
