frame_idx,psnr,ssim,lpips,psnr_temporal
0,35.527683,0.981437,0.033940,
1,34.884468,0.978668,0.035658,41.151691
2,35.011196,0.972207,0.050516,40.757389
3,35.169136,0.976075,0.044203,41.584578
4,35.276184,0.976560,0.042276,41.824366
5,35.752121,0.977351,0.037981,41.914156
6,36.048874,0.978340,0.034978,42.031647
7,36.133007,0.978253,0.033125,41.905018
8,36.388824,0.979236,0.030114,41.841896
9,36.390377,0.979145,0.030772,41.861207
10,36.464134,0.979121,0.030954,41.407232
11,36.612385,0.979174,0.029990,41.326093
12,36.438759,0.978544,0.029598,41.218069
13,36.781593,0.979639,0.028915,41.142618
14,36.566078,0.979416,0.029910,41.249335
15,36.528236,0.978862,0.027773,41.241696
16,36.827728,0.979782,0.028579,40.838357
17,36.596939,0.978522,0.029969,40.925402
18,36.671215,0.978953,0.029115,40.720930
19,36.494217,0.978725,0.029815,40.791860
20,36.511429,0.978754,0.028681,40.508896
21,36.649677,0.978864,0.027857,40.665323
22,36.393097,0.978329,0.027072,41.016873
23,36.238541,0.977751,0.028756,40.352895
24,36.340290,0.977907,0.028944,40.220554
25,36.347752,0.977916,0.030949,40.247368
26,36.218533,0.977764,0.030513,40.162190
27,35.362644,0.977192,0.031342,39.881929
28,35.796116,0.976812,0.030146,39.334171
29,35.802357,0.976375,0.030967,39.918444
30,35.726643,0.975699,0.030274,39.657673
31,35.795216,0.975815,0.031049,39.769994
32,35.666595,0.974775,0.031430,39.922600
33,35.980690,0.975869,0.028883,39.938388
34,35.891872,0.975451,0.029193,39.965108
35,35.600628,0.975255,0.029773,39.623709
36,35.681938,0.974649,0.029905,39.637064
37,35.262688,0.973237,0.032360,39.455150
38,35.033882,0.972869,0.033851,38.934134
39,35.311287,0.973387,0.034291,38.935729
40,35.116119,0.973073,0.035773,38.893936
41,34.818729,0.972534,0.036052,38.542044
42,34.963146,0.972707,0.036588,38.785189
43,35.112125,0.973540,0.034872,38.596661
44,35.193642,0.973743,0.034202,38.811609
45,35.130283,0.973413,0.032998,38.782792
46,35.119385,0.972827,0.035754,38.851230
47,35.179466,0.972801,0.034773,38.889286
48,35.616058,0.975277,0.031056,39.212810
49,35.394562,0.974419,0.033692,39.432742
50,35.269249,0.973855,0.032556,39.163117
51,35.240288,0.973311,0.033695,38.915363
52,34.823284,0.972673,0.036519,38.872791
53,34.744171,0.971920,0.035166,38.499650
54,34.958748,0.973103,0.034881,38.354042
55,34.142830,0.972310,0.036702,38.227324
56,33.905846,0.968864,0.038134,37.579082
57,34.428711,0.969059,0.036887,37.828792
58,34.379597,0.970567,0.035821,38.177305
59,34.642139,0.970700,0.036209,38.060001
60,34.846764,0.971095,0.035422,38.331958
61,34.679382,0.970783,0.034490,38.594735
62,34.670544,0.971102,0.034671,38.592167
63,34.645241,0.971260,0.035199,39.212068
64,34.448360,0.969400,0.036415,38.287470
65,34.542496,0.969986,0.037978,38.089022
66,34.383492,0.969488,0.039127,38.124782
67,34.103306,0.967919,0.042643,37.935086
68,34.164650,0.969203,0.041009,37.661472
69,34.100525,0.969109,0.042095,37.679255
70,34.362675,0.969711,0.042524,37.569077
71,33.880215,0.968132,0.045424,37.558416
72,34.182095,0.968994,0.042569,37.427162
73,34.347309,0.969489,0.040112,37.793402
74,34.123932,0.968438,0.041055,37.699394
75,34.102879,0.968801,0.040531,37.511886
76,34.465881,0.969925,0.039730,37.835277
77,34.622932,0.970936,0.037525,38.515725
78,34.582535,0.970506,0.037959,38.136980
79,34.730400,0.970981,0.038667,38.242140
80,34.792694,0.971277,0.036367,38.425219
81,34.310955,0.969737,0.039439,38.079170
82,34.098709,0.970763,0.038864,37.704402
83,34.738148,0.973012,0.037485,37.865978
84,34.578243,0.972376,0.038993,38.068291
85,34.699223,0.971618,0.039223,38.015682
86,34.615185,0.970677,0.039019,38.231830
87,34.561241,0.971307,0.036326,37.989851
88,34.606647,0.971254,0.036074,38.099262
89,34.750824,0.971473,0.035151,38.282090
90,34.721497,0.971900,0.034968,38.273405
91,34.578190,0.970917,0.034622,38.698528
92,34.502682,0.969816,0.035499,38.068350
93,34.611660,0.970157,0.036370,38.000744
94,34.564262,0.970834,0.036214,38.012258
95,34.038769,0.969194,0.040497,37.647072
96,34.285461,0.970063,0.038777,37.672541
97,34.218689,0.970362,0.038331,37.735410
98,34.285652,0.970789,0.038623,37.609885
99,34.502708,0.970902,0.039765,37.641181
100,34.282570,0.970220,0.041657,37.780926
101,34.195148,0.970399,0.039119,37.508057
102,34.274246,0.970279,0.039431,37.576686
103,34.037895,0.969630,0.041504,37.309370
104,34.166859,0.969778,0.038585,37.405019
105,33.686253,0.968225,0.040344,37.397212
106,33.449718,0.967382,0.040153,36.567604
107,33.819656,0.969025,0.040922,36.667349
108,33.811642,0.968469,0.040827,37.029039
109,33.427418,0.968315,0.043534,36.571432
110,33.540817,0.968809,0.043389,36.831759
111,33.925865,0.969672,0.041106,37.056984
112,33.520466,0.968351,0.042009,36.902595
113,33.731750,0.967571,0.043803,36.607496
114,33.614143,0.966923,0.047143,36.838838
115,33.629032,0.967220,0.041770,36.994502
116,33.420547,0.965976,0.043618,36.607984
117,33.750763,0.968352,0.042908,36.614632
118,33.658993,0.968128,0.041796,37.288340
