frame_idx,psnr,ssim,lpips,psnr_temporal
0,30.220497,0.951570,0.123576,
1,30.427103,0.952943,0.113855,37.486495
2,30.527672,0.944894,0.129411,37.584851
3,30.739689,0.950279,0.120199,38.104992
4,30.859377,0.951185,0.118204,38.222573
5,31.179260,0.952168,0.112014,38.234025
6,31.393892,0.953525,0.106635,38.332329
7,31.484488,0.954079,0.104026,38.167896
8,31.729195,0.956031,0.095462,38.196370
9,31.843666,0.956160,0.095009,38.163732
10,31.853857,0.955742,0.095584,37.676253
11,31.955208,0.956018,0.092388,37.399728
12,31.788702,0.954974,0.094591,37.280062
13,31.875973,0.956178,0.091528,37.048904
14,31.806070,0.956323,0.088896,36.954757
15,31.962799,0.955919,0.088764,37.189426
16,32.321987,0.958318,0.085258,36.991476
17,32.043655,0.956688,0.086158,36.894543
18,31.853228,0.956679,0.084605,36.500760
19,32.084278,0.957009,0.085451,36.591625
20,32.179581,0.957590,0.083349,36.725120
21,32.320919,0.957822,0.082920,36.896214
22,32.268654,0.957113,0.082737,37.607593
23,32.102669,0.956494,0.080963,36.768513
24,32.058777,0.956196,0.080259,36.418055
25,31.389183,0.955342,0.082624,35.812146
26,31.877413,0.956805,0.080681,35.649121
27,31.595346,0.956564,0.082521,36.023405
28,31.510422,0.956036,0.080462,35.700717
29,31.857298,0.955827,0.080791,36.344116
30,31.248693,0.954100,0.079725,35.901295
31,31.726807,0.954251,0.079831,35.949499
32,31.741566,0.953442,0.079946,36.455866
33,32.033432,0.955004,0.074216,36.617450
34,32.243351,0.956302,0.074836,36.888732
35,31.975298,0.956294,0.074953,36.755080
36,31.933538,0.954293,0.075783,36.790790
37,31.554211,0.951419,0.077918,36.197191
38,31.417171,0.951449,0.078578,35.686795
39,31.545008,0.953314,0.079079,35.665993
40,31.063629,0.952216,0.082795,35.358960
41,31.014420,0.952445,0.082660,35.097397
42,30.534100,0.952350,0.084096,34.907012
43,31.302168,0.953739,0.079555,34.807863
44,31.340410,0.953300,0.078445,35.306520
45,31.128065,0.953044,0.077351,35.141946
46,31.467390,0.953417,0.078130,35.404996
