frame_idx,psnr,ssim,lpips,psnr_temporal
144,31.937206,0.928079,0.071322,38.685461
145,38.576561,0.974156,0.035694,38.589854
146,31.223217,0.923399,0.073837,37.791181
147,29.619810,0.904074,0.092442,37.452808
148,30.308218,0.914897,0.087142,37.578327
149,38.335476,0.972278,0.038771,36.814159
150,31.390665,0.928400,0.069358,37.803974
151,38.435680,0.973413,0.036840,37.811619
152,31.854446,0.934080,0.061177,38.324003
153,37.991089,0.970824,0.042759,38.435828
154,30.581291,0.922563,0.069438,37.034425
155,29.196756,0.906728,0.084536,36.615610
156,30.931526,0.924194,0.069888,36.899590
157,38.242043,0.972467,0.039940,37.374303
158,31.900728,0.933777,0.065160,38.462000
159,38.475403,0.972606,0.039236,38.417992
160,30.147015,0.920364,0.069714,36.493839
161,28.721941,0.901559,0.086415,36.754486
162,29.845495,0.912658,0.076649,36.520159
163,38.325718,0.969841,0.044967,36.193439
164,31.693516,0.925400,0.068842,37.938013
165,39.073090,0.973637,0.038499,38.063641
166,31.448368,0.922992,0.068449,37.848224
167,31.770580,0.924150,0.071768,38.460881
168,38.747952,0.970486,0.045188,38.226968
169,30.560110,0.917305,0.078901,36.829478
170,28.308895,0.895189,0.095140,36.364793
171,28.300659,0.894993,0.096727,36.226864
172,29.403326,0.917435,0.080352,36.119342
173,39.125515,0.970683,0.047031,35.702375
174,30.313694,0.924305,0.071975,36.520483
175,30.028294,0.923525,0.073545,35.802923
176,39.637337,0.973975,0.038535,36.221949
177,39.454666,0.973251,0.043016,45.257656
178,28.574741,0.901725,0.092787,34.745774
179,26.902306,0.880938,0.114443,35.517913
180,26.850403,0.878967,0.115179,35.672720
181,28.498859,0.902011,0.092386,35.205795
182,39.638000,0.974296,0.041335,34.643596
183,29.643070,0.905263,0.089350,35.795320
184,29.882893,0.909191,0.084820,35.791034
185,39.962040,0.975406,0.039067,35.996471
186,30.880968,0.925082,0.072280,37.018240
187,39.647449,0.974152,0.041578,37.087098
188,31.372459,0.930723,0.074165,37.573506
189,39.861916,0.974345,0.040592,37.552297
190,30.903185,0.928619,0.069868,37.101144
191,31.391642,0.932663,0.066025,37.540426
192,39.285320,0.971441,0.046118,37.705138
193,31.109211,0.921604,0.083982,37.463149
194,29.147381,0.902043,0.083522,37.963154
195,30.468582,0.915034,0.071788,37.271989
196,39.652973,0.973005,0.043428,36.692360
197,30.761843,0.918103,0.075316,37.054596
198,29.496716,0.902889,0.091156,37.720937
199,31.115620,0.920113,0.070489,37.615229
200,39.707489,0.974272,0.040027,37.394945
201,32.297653,0.935404,0.062078,38.523818
202,39.389503,0.972657,0.043693,38.621700
203,29.624140,0.917009,0.085373,35.907124
204,27.811689,0.900750,0.095544,35.760988
205,27.584951,0.903557,0.084126,35.132485
206,39.655800,0.975091,0.038443,33.652704
207,39.308781,0.973585,0.041801,46.147234
208,27.937555,0.905075,0.090674,34.117796
209,26.323778,0.878458,0.113220,34.341463
210,26.695995,0.875589,0.112233,34.622212
211,28.962500,0.902268,0.082541,34.905351
212,38.998608,0.971208,0.044483,35.148278
213,29.979710,0.912611,0.079553,36.306725
214,29.442499,0.909098,0.070000,36.812977
215,39.087967,0.972514,0.040732,35.607390
216,30.907881,0.916104,0.064852,37.098320
217,38.981098,0.971535,0.043278,37.086336
218,30.564304,0.907669,0.081879,36.870854
219,29.238731,0.894997,0.095432,36.828984
220,30.643372,0.914642,0.077188,36.973500
221,39.348740,0.974358,0.037522,36.842433
222,32.601620,0.931356,0.064710,38.845352
