epoch,loss,tiempo_s
1,4.399328,0.2393
2,3.587434,0.0095
3,3.278636,0.0092
4,3.088764,0.0092
5,2.953916,0.0092
6,2.851650,0.0094
7,2.767843,0.0096
8,2.699182,0.0097
9,2.639171,0.0074
10,2.584108,0.0059
11,2.533176,0.0055
12,2.488555,0.0055
13,2.446002,0.0061
14,2.406878,0.0113
15,2.370821,0.0094
16,2.337263,0.0094
17,2.303053,0.0081
18,2.272752,0.0095
19,2.242993,0.0095
20,2.212229,0.0081
21,2.187798,0.0081
22,2.163740,0.0094
23,2.139387,0.0095
24,2.116775,0.0081
25,2.096682,0.0082
26,2.073543,0.0081
27,2.046503,0.0082
28,2.026576,0.0095
29,2.003872,0.0095
30,1.982532,0.0082
31,1.960978,0.0082
32,1.942365,0.0096
33,1.923534,0.0082
34,1.906093,0.0096
35,1.887311,0.0081
36,1.868724,0.0095
37,1.852443,0.0071
38,1.838364,0.0074
39,1.823279,0.0054
40,1.808867,0.0089
41,1.795215,0.0098
42,1.780772,0.0081
43,1.767209,0.0081
44,1.752137,0.0095
45,1.739209,0.0095
46,1.724618,0.0081
47,1.711917,0.0084
48,1.698259,0.0058
49,1.685428,0.0055
50,1.673249,0.0054
51,1.662278,0.0061
52,1.650242,0.0112
53,1.636411,0.0080
54,1.627522,0.0093
55,1.615746,0.0081
56,1.607043,0.0081
57,1.599792,0.0082
58,1.591127,0.0082
59,1.581276,0.0082
60,1.569822,0.0097
61,1.559726,0.0095
62,1.549471,0.0081
63,1.539017,0.0081
64,1.530897,0.0082
65,1.524276,0.0095
66,1.515740,0.0081
67,1.511153,0.0095
68,1.501442,0.0095
69,1.495578,0.0095
70,1.490306,0.0081
71,1.482676,0.0082
72,1.475050,0.0082
73,1.467466,0.0082
74,1.458493,0.0096
75,1.449521,0.0095
76,1.442488,0.0095
77,1.436773,0.0095
78,1.432039,0.0081
79,1.426198,0.0095
80,1.417914,0.0095
81,1.411914,0.0095
82,1.404187,0.0095
83,1.400184,0.0074
84,1.394248,0.0056
85,1.388093,0.0055
86,1.380191,0.0055
87,1.372000,0.0061
88,1.366310,0.0078
89,1.359011,0.0059
90,1.354898,0.0083
91,1.351815,0.0094
92,1.346673,0.0080
93,1.342003,0.0080
94,1.335686,0.0095
95,1.331129,0.0081
96,1.328182,0.0095
97,1.325815,0.0095
98,1.321389,0.0082
99,1.317970,0.0095
100,1.314521,0.0096
101,1.309927,0.0096
102,1.306898,0.0082
103,1.304959,0.0096
104,1.303221,0.0096
105,1.298942,0.0096
106,1.294274,0.0095
107,1.291240,0.0095
108,1.287732,0.0096
109,1.285493,0.0095
110,1.281176,0.0096
111,1.275910,0.0082
112,1.272948,0.0082
113,1.271212,0.0082
114,1.267153,0.0095
115,1.263493,0.0095
116,1.261111,0.0095
117,1.259500,0.0095
118,1.257462,0.0082
119,1.255138,0.0086
120,1.251951,0.0058
121,1.248387,0.0055
122,1.245281,0.0055
123,1.242221,0.0055
124,1.239832,0.0104
125,1.237908,0.0094
126,1.234983,0.0081
127,1.232968,0.0094
128,1.229064,0.0096
