epoch,loss,tiempo_s
1,11.462376,0.3124
2,5.234856,0.0113
3,4.763951,0.0098
4,4.561047,0.0100
5,4.438763,0.0101
6,4.352371,0.0105
7,4.287133,0.0107
8,4.234882,0.0111
9,4.190012,0.0115
10,4.153091,0.0117
11,4.119726,0.0117
12,4.089043,0.0118
13,4.061823,0.0116
14,4.034615,0.0113
15,4.009863,0.0113
16,3.987861,0.0114
17,3.966524,0.0118
18,3.945197,0.0118
19,3.927716,0.0117
20,3.908099,0.0117
21,3.888521,0.0117
22,3.869544,0.0116
23,3.852803,0.0112
24,3.837316,0.0113
25,3.820893,0.0117
26,3.804788,0.0117
27,3.789391,0.0117
28,3.773360,0.0118
29,3.759932,0.0116
30,3.746246,0.0116
31,3.733138,0.0113
32,3.720543,0.0117
33,3.708750,0.0117
34,3.696035,0.0117
35,3.685068,0.0117
36,3.673455,0.0115
37,3.662020,0.0112
38,3.651748,0.0113
39,3.640843,0.0116
40,3.630388,0.0117
41,3.620280,0.0117
42,3.610089,0.0117
43,3.599971,0.0116
44,3.590271,0.0112
45,3.582144,0.0112
46,3.574227,0.0113
47,3.565410,0.0117
48,3.557057,0.0117
49,3.548729,0.0117
50,3.540740,0.0117
51,3.534611,0.0116
52,3.527741,0.0112
53,3.520124,0.0112
54,3.513043,0.0114
55,3.505660,0.0116
56,3.499059,0.0116
57,3.492590,0.0117
58,3.486674,0.0117
59,3.479801,0.0115
60,3.473293,0.0112
61,3.467067,0.0111
62,3.460875,0.0113
63,3.455510,0.0117
64,3.449243,0.0116
65,3.442838,0.0117
66,3.437754,0.0117
67,3.432156,0.0117
68,3.426446,0.0117
69,3.420285,0.0117
70,3.415476,0.0117
71,3.409765,0.0116
72,3.404682,0.0117
73,3.399382,0.0117
74,3.393831,0.0117
75,3.388329,0.0117
76,3.383762,0.0117
77,3.378114,0.0117
78,3.373518,0.0117
79,3.368702,0.0117
80,3.363702,0.0118
81,3.359784,0.0117
82,3.354715,0.0117
83,3.350289,0.0117
84,3.345225,0.0117
85,3.339329,0.0117
86,3.334426,0.0117
87,3.330059,0.0116
88,3.324981,0.0117
89,3.319806,0.0117
90,3.315784,0.0117
91,3.311470,0.0117
92,3.307774,0.0117
93,3.303360,0.0117
94,3.298640,0.0117
95,3.293883,0.0117
96,3.290270,0.0117
97,3.285341,0.0117
98,3.281234,0.0117
99,3.276748,0.0117
100,3.272877,0.0117
101,3.268927,0.0117
102,3.264564,0.0117
103,3.260258,0.0112
104,3.255717,0.0112
105,3.251557,0.0112
106,3.246935,0.0113
107,3.243090,0.0117
108,3.238688,0.0117
109,3.234383,0.0117
110,3.230772,0.0116
111,3.226225,0.0117
112,3.222549,0.0116
113,3.218271,0.0112
114,3.215038,0.0112
115,3.210038,0.0117
116,3.207006,0.0117
117,3.203313,0.0118
118,3.199950,0.0117
119,3.196396,0.0117
120,3.192834,0.0116
121,3.189110,0.0112
122,3.184458,0.0113
123,3.181003,0.0118
124,3.177417,0.0150
125,3.173615,0.0131
126,3.170955,0.0109
127,3.167915,0.0113
128,3.163953,0.0117
129,3.160632,0.0117
130,3.156980,0.0117
131,3.152521,0.0117
132,3.148556,0.0117
133,3.144989,0.0117
134,3.141112,0.0117
135,3.136858,0.0117
136,3.133814,0.0117
137,3.130526,0.0117
138,3.126190,0.0117
139,3.123003,0.0116
140,3.119334,0.0112
141,3.115753,0.0112
142,3.112036,0.0113
143,3.108769,0.0116
144,3.104628,0.0117
145,3.102048,0.0117
146,3.099072,0.0117
147,3.095561,0.0117
148,3.091415,0.0117
149,3.088200,0.0117
150,3.084716,0.0117
151,3.080864,0.0117
152,3.077248,0.0117
153,3.074573,0.0117
154,3.071349,0.0117
155,3.068608,0.0116
156,3.065420,0.0113
157,3.061380,0.0118
158,3.057862,0.0117
159,3.054517,0.0116
160,3.051280,0.0117
161,3.048215,0.0116
162,3.045330,0.0112
163,3.042030,0.0112
164,3.039274,0.0113
165,3.036035,0.0117
166,3.032403,0.0118
167,3.029058,0.0117
168,3.027061,0.0117
169,3.023927,0.0118
170,3.020346,0.0118
171,3.017233,0.0117
172,3.014284,0.0117
173,3.011416,0.0118
174,3.008629,0.0117
175,3.005282,0.0117
176,3.001797,0.0117
177,2.998725,0.0117
178,2.995458,0.0117
179,2.991467,0.0117
180,2.988017,0.0117
181,2.985085,0.0118
182,2.981939,0.0117
183,2.978775,0.0116
184,2.975849,0.0105
185,2.972268,0.0097
186,2.968868,0.0094
187,2.965556,0.0093
188,2.962171,0.0096
189,2.959692,0.0107
190,2.956722,0.0110
191,2.953716,0.0112
192,2.950319,0.0112
193,2.946917,0.0112
194,2.944194,0.0114
195,2.940987,0.0117
196,2.937677,0.0117
197,2.934922,0.0118
198,2.931682,0.0117
199,2.928723,0.0117
200,2.925385,0.0116
201,2.922552,0.0112
202,2.919460,0.0114
203,2.916075,0.0117
204,2.912867,0.0118
205,2.910265,0.0117
206,2.906825,0.0118
207,2.904193,0.0117
208,2.901083,0.0117
209,2.897903,0.0118
210,2.894626,0.0117
211,2.891846,0.0117
212,2.889119,0.0117
213,2.886400,0.0117
214,2.883088,0.0117
215,2.880902,0.0116
216,2.878504,0.0114
217,2.875187,0.0117
218,2.872346,0.0117
219,2.868905,0.0117
220,2.865905,0.0117
221,2.862957,0.0116
222,2.861588,0.0112
223,2.857843,0.0113
224,2.854983,0.0117
225,2.852318,0.0117
226,2.849227,0.0118
227,2.845875,0.0118
228,2.843358,0.0116
229,2.840529,0.0112
230,2.837494,0.0112
231,2.834795,0.0113
232,2.830799,0.0118
233,2.827225,0.0118
234,2.824378,0.0117
235,2.820769,0.0116
236,2.818167,0.0112
