epoch,loss,tiempo_s
1,12.189294,0.2416
2,6.713984,0.0239
3,6.238653,0.0235
4,5.964009,0.0235
5,5.770098,0.0235
6,5.621500,0.0236
7,5.507191,0.0235
8,5.417265,0.0236
9,5.341383,0.0228
10,5.276156,0.0212
11,5.219718,0.0210
12,5.171098,0.0210
13,5.128168,0.0210
14,5.092215,0.0214
15,5.059176,0.0210
16,5.030638,0.0210
17,5.003563,0.0210
18,4.980116,0.0210
19,4.957458,0.0210
20,4.936861,0.0210
21,4.917974,0.0213
22,4.899745,0.0210
23,4.882957,0.0214
24,4.867080,0.0210
25,4.851277,0.0209
26,4.836948,0.0209
27,4.821942,0.0210
28,4.807674,0.0210
29,4.795166,0.0210
30,4.781292,0.0210
31,4.767593,0.0210
32,4.753776,0.0210
33,4.740518,0.0209
34,4.727695,0.0209
35,4.714116,0.0211
36,4.700706,0.0210
37,4.686940,0.0209
38,4.671964,0.0209
39,4.657399,0.0213
40,4.643052,0.0210
41,4.628647,0.0210
42,4.612425,0.0210
43,4.595781,0.0210
44,4.578895,0.0210
45,4.561536,0.0210
46,4.544505,0.0210
47,4.526105,0.0218
48,4.507716,0.0210
49,4.487948,0.0220
50,4.468273,0.0210
51,4.447419,0.0210
52,4.426380,0.0210
53,4.405026,0.0210
54,4.381940,0.0210
55,4.359665,0.0210
56,4.336425,0.0210
57,4.312201,0.0210
58,4.287294,0.0211
59,4.261643,0.0210
60,4.236181,0.0210
61,4.210083,0.0210
62,4.182816,0.0210
63,4.155693,0.0210
64,4.127653,0.0210
65,4.098871,0.0210
66,4.069943,0.0210
67,4.039410,0.0214
68,4.010579,0.0210
69,3.980451,0.0210
70,3.949372,0.0210
71,3.918417,0.0210
72,3.886893,0.0210
73,3.855221,0.0210
74,3.822299,0.0210
75,3.789632,0.0220
76,3.756408,0.0210
77,3.722206,0.0214
78,3.688480,0.0210
79,3.654964,0.0210
80,3.620399,0.0210
81,3.585898,0.0210
82,3.551411,0.0210
83,3.515641,0.0210
84,3.479298,0.0214
85,3.443465,0.0210
86,3.406835,0.0210
87,3.369753,0.0210
88,3.333227,0.0210
89,3.295433,0.0210
90,3.258348,0.0210
91,3.220085,0.0210
92,3.181550,0.0210
93,3.143225,0.0211
94,3.104451,0.0214
95,3.065367,0.0210
96,3.025438,0.0211
97,2.986118,0.0210
98,2.946062,0.0210
99,2.906904,0.0210
100,2.868868,0.0210
101,2.830841,0.0210
102,2.795280,0.0210
103,2.761695,0.0215
104,2.728926,0.0210
105,2.698547,0.0210
106,2.670127,0.0210
107,2.643273,0.0210
108,2.617006,0.0210
109,2.592174,0.0210
110,2.568488,0.0210
111,2.545467,0.0210
112,2.523642,0.0212
113,2.502605,0.0210
114,2.482057,0.0215
115,2.462703,0.0210
116,2.442992,0.0214
117,2.424195,0.0210
118,2.405923,0.0211
119,2.388444,0.0210
120,2.370387,0.0210
121,2.353108,0.0210
122,2.336675,0.0211
123,2.320333,0.0211
124,2.304694,0.0211
125,2.288761,0.0211
126,2.273330,0.0211
127,2.258088,0.0211
128,2.242584,0.0226
129,2.227349,0.0212
130,2.211651,0.0211
131,2.196685,0.0211
132,2.181473,0.0212
133,2.166875,0.0211
134,2.152287,0.0211
135,2.137454,0.0211
136,2.123225,0.0210
137,2.108811,0.0211
138,2.094115,0.0211
139,2.080375,0.0211
140,2.066353,0.0210
141,2.053298,0.0214
142,2.040574,0.0210
143,2.027943,0.0211
144,2.015669,0.0211
145,2.003813,0.0211
146,1.991253,0.0211
147,1.979048,0.0211
148,1.966797,0.0211
149,1.954926,0.0211
150,1.942957,0.0211
151,1.930937,0.0211
152,1.919156,0.0211
153,1.907814,0.0211
154,1.896322,0.0211
155,1.884432,0.0211
156,1.872351,0.0211
157,1.860335,0.0211
158,1.849115,0.0211
159,1.837518,0.0211
160,1.825886,0.0211
161,1.814228,0.0211
162,1.802970,0.0211
163,1.792627,0.0209
164,1.781867,0.0209
165,1.771584,0.0209
166,1.761604,0.0209
167,1.751146,0.0209
168,1.741129,0.0209
169,1.731171,0.0209
170,1.720641,0.0209
171,1.710671,0.0209
172,1.700766,0.0209
173,1.691040,0.0209
174,1.681432,0.0209
175,1.672114,0.0209
176,1.662989,0.0210
177,1.654268,0.0209
178,1.646021,0.0213
179,1.637497,0.0211
180,1.628619,0.0210
181,1.620553,0.0209
182,1.611483,0.0209
183,1.601652,0.0209
184,1.592045,0.0209
185,1.582483,0.0209
186,1.572768,0.0209
187,1.563327,0.0209
188,1.554210,0.0209
189,1.544988,0.0209
190,1.536176,0.0210
191,1.528775,0.0209
192,1.522300,0.0209
193,1.516415,0.0209
194,1.511422,0.0209
195,1.506832,0.0209
196,1.502327,0.0209
197,1.497791,0.0209
198,1.492626,0.0209
199,1.487600,0.0209
200,1.481819,0.0209
201,1.476780,0.0218
202,1.471787,0.0209
203,1.467155,0.0221
204,1.461746,0.0220
205,1.456765,0.0210
206,1.452216,0.0210
207,1.448464,0.0210
208,1.444489,0.0210
209,1.440512,0.0210
210,1.437324,0.0209
211,1.434015,0.0210
212,1.430504,0.0210
213,1.426842,0.0209
214,1.422920,0.0210
215,1.418732,0.0209
216,1.414889,0.0210
217,1.411564,0.0209
218,1.407804,0.0209
219,1.403950,0.0210
220,1.399551,0.0210
221,1.394550,0.0209
222,1.388901,0.0210
223,1.383209,0.0210
224,1.376980,0.0210
225,1.371409,0.0209
226,1.367868,0.0210
227,1.369646,0.0210
228,1.373525,0.0210
229,1.379574,0.0214
230,1.385781,0.0210
231,1.391301,0.0210
232,1.397691,0.0210
233,1.406284,0.0210
234,1.415352,0.0210
235,1.424012,0.0210
236,1.431282,0.0210
237,1.437890,0.0210
238,1.443127,0.0210
239,1.447922,0.0210
240,1.450100,0.0210
241,1.451619,0.0210
242,1.451576,0.0210
243,1.450417,0.0210
244,1.448669,0.0210
245,1.446081,0.0210
246,1.442498,0.0211
247,1.437477,0.0210
248,1.431816,0.0210
249,1.425920,0.0210
250,1.419778,0.0212
251,1.413525,0.0210
252,1.407110,0.0218
253,1.400653,0.0210
254,1.393844,0.0210
255,1.387540,0.0210
256,1.381203,0.0210
257,1.375877,0.0210
258,1.371500,0.0210
259,1.367182,0.0210
260,1.363367,0.0210
261,1.358966,0.0210
262,1.354452,0.0210
263,1.348876,0.0210
264,1.342661,0.0210
265,1.337278,0.0210
266,1.331451,0.0210
267,1.326420,0.0210
268,1.322424,0.0210
269,1.318228,0.0210
270,1.314517,0.0210
271,1.311067,0.0210
272,1.307167,0.0210
273,1.303784,0.0210
274,1.300435,0.0210
275,1.297521,0.0210
276,1.294384,0.0210
277,1.290398,0.0210
278,1.286082,0.0210
279,1.280855,0.0210
280,1.275578,0.0210
281,1.270038,0.0211
282,1.263673,0.0214
283,1.258402,0.0210
284,1.252380,0.0210
285,1.247568,0.0210
286,1.242139,0.0210
287,1.236993,0.0210
288,1.232582,0.0210
289,1.227746,0.0210
290,1.222943,0.0212
291,1.218112,0.0210
292,1.213670,0.0210
293,1.208931,0.0210
294,1.204201,0.0210
295,1.199851,0.0211
296,1.195775,0.0211
297,1.191390,0.0211
298,1.187606,0.0211
299,1.184334,0.0211
300,1.182040,0.0211
301,1.179577,0.0214
302,1.177118,0.0211
303,1.174064,0.0210
304,1.171381,0.0211
305,1.169738,0.0211
306,1.168015,0.0211
307,1.167012,0.0211
308,1.167161,0.0211
309,1.169198,0.0211
310,1.171252,0.0211
311,1.172832,0.0211
312,1.175357,0.0211
313,1.177565,0.0211
314,1.180755,0.0211
315,1.184587,0.0211
316,1.189811,0.0211
317,1.195062,0.0211
318,1.200260,0.0211
319,1.204511,0.0211
320,1.208016,0.0211
321,1.210699,0.0211
322,1.211962,0.0211
323,1.211867,0.0211
324,1.210901,0.0211
325,1.208595,0.0211
326,1.205338,0.0211
327,1.203286,0.0211
328,1.201535,0.0212
329,1.201231,0.0211
330,1.203351,0.0211
331,1.205764,0.0215
332,1.209746,0.0212
333,1.214354,0.0211
334,1.219455,0.0211
335,1.223644,0.0211
336,1.227221,0.0211
337,1.229974,0.0211
338,1.232575,0.0211
339,1.233209,0.0211
340,1.231645,0.0211
341,1.228634,0.0211
342,1.223908,0.0211
343,1.218784,0.0211
344,1.212875,0.0211
345,1.206361,0.0211
346,1.198778,0.0211
347,1.191603,0.0211
348,1.185159,0.0211
349,1.179644,0.0211
350,1.175418,0.0211
351,1.172372,0.0211
352,1.171072,0.0222
353,1.168561,0.0211
354,1.166220,0.0211
355,1.163471,0.0211
356,1.160316,0.0211
357,1.156114,0.0211
358,1.151370,0.0211
359,1.147205,0.0211
360,1.143217,0.0211
361,1.140485,0.0212
362,1.139897,0.0211
363,1.140494,0.0212
364,1.142357,0.0211
365,1.143791,0.0212
366,1.144858,0.0212
367,1.143967,0.0211
368,1.143096,0.0211
369,1.140617,0.0211
370,1.137758,0.0211
371,1.133158,0.0211
372,1.128557,0.0211
373,1.122785,0.0213
374,1.117700,0.0212
375,1.112509,0.0212
376,1.107398,0.0212
377,1.101484,0.0212
378,1.096617,0.0212
379,1.092499,0.0212
380,1.089149,0.0212
381,1.086284,0.0215
382,1.081722,0.0212
383,1.076375,0.0213
