frame_idx,psnr,ssim,lpips,psnr_temporal
0,38.159878,0.987429,0.016614,
1,38.373676,0.986237,0.015630,43.462650
2,38.186062,0.981551,0.025304,42.958692
3,38.390839,0.984233,0.020871,43.807963
4,38.243954,0.984238,0.020406,43.846918
5,38.409527,0.984479,0.018861,43.778251
6,38.561424,0.984951,0.017747,43.755252
7,38.393444,0.984673,0.016948,43.630289
8,38.594917,0.985254,0.015840,43.491003
9,38.455738,0.984965,0.016514,43.454589
10,38.482487,0.984983,0.016769,43.102367
11,38.683861,0.985071,0.016554,43.036332
12,38.309883,0.984283,0.016757,42.922007
13,38.576668,0.984898,0.016786,42.719321
14,38.424870,0.984851,0.017395,42.732274
15,38.188141,0.984236,0.015481,42.795323
16,38.530880,0.985042,0.016206,42.332744
17,38.265732,0.983970,0.017415,42.451161
18,38.296513,0.984163,0.017475,42.157441
19,38.080643,0.983830,0.018062,42.313730
20,38.083294,0.983767,0.017481,41.958694
21,38.188038,0.983917,0.016318,42.070866
22,37.898533,0.983473,0.015627,42.376301
23,37.859150,0.983233,0.017200,41.881240
24,37.862164,0.983158,0.017373,41.736611
25,37.849804,0.983171,0.018973,41.676922
26,37.878548,0.983272,0.018071,41.685100
27,37.063824,0.982701,0.018759,41.465097
28,37.356167,0.982311,0.018447,40.894064
29,37.300354,0.981821,0.019190,41.380054
30,37.259708,0.981283,0.019344,41.075982
31,37.330200,0.981366,0.020222,41.217080
32,37.240112,0.980506,0.019957,41.476139
33,37.366646,0.981106,0.018590,41.365351
34,37.273865,0.980823,0.018797,41.277403
35,37.083096,0.980869,0.019306,41.040198
36,37.135719,0.980417,0.019242,41.067056
37,36.792351,0.979483,0.021635,40.991121
38,36.637962,0.979508,0.021443,40.519251
39,36.809425,0.979567,0.022008,40.461974
40,36.660179,0.979336,0.022868,40.410102
41,36.400021,0.979134,0.023743,40.094597
42,36.437019,0.979095,0.023715,40.336945
43,36.601768,0.979553,0.022828,40.084184
44,36.654453,0.979754,0.022056,40.303901
45,36.758404,0.979789,0.021450,40.388222
46,36.813152,0.979481,0.022629,40.623071
47,36.680092,0.979308,0.021627,40.558368
48,36.987595,0.980779,0.019929,40.613168
49,36.725033,0.979903,0.021739,40.725573
50,36.588043,0.979614,0.021540,40.420023
51,36.750969,0.979437,0.021683,40.326550
52,36.093727,0.978626,0.024318,40.252152
53,36.296101,0.978342,0.022882,39.891678
54,36.370071,0.978929,0.022704,39.844847
55,35.664825,0.978321,0.024611,39.652630
56,35.876747,0.976354,0.025034,39.228293
57,35.855522,0.976200,0.024728,39.674834
58,35.848000,0.977315,0.024020,39.538451
59,35.975185,0.976788,0.025153,39.429425
60,36.189751,0.977120,0.023853,39.637948
61,36.150799,0.977183,0.023552,39.994383
62,35.926086,0.977102,0.023722,39.934896
63,35.858768,0.977242,0.023884,40.327333
64,35.802639,0.976028,0.024121,39.572106
65,35.974010,0.976681,0.025417,39.480565
66,35.829193,0.976291,0.025873,39.538471
67,35.692451,0.975555,0.026425,39.385253
68,35.851612,0.976536,0.026839,39.325177
69,35.665516,0.976268,0.026577,39.340917
70,35.831638,0.976619,0.028105,39.161059
71,35.378616,0.975208,0.030441,39.000647
72,35.671276,0.975792,0.029001,38.935386
73,35.725834,0.975918,0.026856,39.258115
74,35.496613,0.975039,0.028065,39.037489
75,35.475830,0.975557,0.026943,38.879793
76,35.768429,0.976228,0.026617,39.207198
77,35.925255,0.976948,0.025132,39.582151
78,35.998161,0.976938,0.025336,39.458292
79,36.086700,0.977235,0.026039,39.627290
