frame_idx,psnr,ssim,lpips,psnr_temporal
0,35.458206,0.912161,0.166193,
1,36.323490,0.938840,0.112992,43.388705
2,36.857330,0.944844,0.103105,44.759534
3,37.064064,0.947230,0.096713,45.515362
4,37.152950,0.948292,0.092303,45.361412
5,36.857014,0.942347,0.107374,44.561472
6,37.382114,0.953438,0.078516,44.822685
7,37.650043,0.955802,0.072276,45.234700
8,37.682205,0.956274,0.071245,45.399821
9,37.423847,0.955442,0.070111,44.584951
10,37.320683,0.954758,0.073275,44.128800
11,37.772461,0.959261,0.060588,44.728537
12,37.749172,0.959258,0.060353,44.594839
13,37.921772,0.960065,0.059423,44.507760
14,37.786919,0.959442,0.061620,44.353832
15,37.253773,0.956375,0.068350,43.461284
16,37.677143,0.960975,0.056657,43.158858
17,37.858242,0.961793,0.055607,43.615657
18,37.886742,0.961401,0.055458,43.905250
19,38.007397,0.961787,0.055296,44.494328
20,38.068321,0.961279,0.059929,45.231900
21,38.380810,0.964276,0.049874,46.286262
22,38.178329,0.963708,0.049138,45.442108
23,38.084824,0.962812,0.051434,44.655195
24,37.975159,0.962119,0.055070,44.539502
25,37.692131,0.960613,0.058474,44.644366
26,37.974140,0.963435,0.050128,44.208415
27,38.311584,0.965885,0.047564,44.973083
28,38.386658,0.966024,0.047296,46.171111
29,38.689045,0.966189,0.048566,46.345683
30,38.494263,0.964364,0.053085,47.562720
31,38.698547,0.966718,0.044337,47.057107
32,38.951195,0.967989,0.043196,46.957502
33,38.867165,0.967703,0.045292,47.180076
34,38.848579,0.967393,0.045886,47.253720
35,38.664291,0.966314,0.049146,48.077925
36,38.814594,0.968128,0.043637,47.647998
37,38.629604,0.967559,0.042505,46.726213
38,38.473557,0.966657,0.044890,45.574619
39,38.262138,0.965351,0.047581,45.223045
40,38.073994,0.964034,0.052667,45.340619
41,37.890987,0.963974,0.049551,44.516135
42,37.428444,0.962690,0.052039,43.565953
43,37.363411,0.961851,0.053060,42.474705
44,36.409065,0.957804,0.059953,41.543153
45,36.201614,0.955466,0.065132,40.842354
46,36.352077,0.957575,0.058130,40.980315
47,36.342415,0.959654,0.055509,40.616853
48,36.534218,0.958927,0.055301,40.741862
49,36.752937,0.957707,0.057761,41.343937
50,36.632889,0.956067,0.064047,41.939246
51,36.603081,0.957737,0.060577,41.514796
52,36.878078,0.959241,0.059495,41.572930
53,36.549221,0.958115,0.062829,41.458263
54,36.352886,0.956360,0.065381,41.053912
55,36.703316,0.956383,0.065763,41.752358
56,28.980045,0.915670,0.087548,35.366311
57,26.686211,0.888777,0.116979,37.588660
58,25.649206,0.860184,0.149530,37.716007
59,24.637964,0.826468,0.187642,36.137799
60,24.267460,0.798104,0.222044,35.675978
61,23.547926,0.769911,0.253156,36.132230
62,23.114670,0.748474,0.280460,36.008135
63,22.520489,0.725861,0.303832,35.724950
64,22.125153,0.712272,0.319989,35.859606
65,21.890650,0.706803,0.328655,35.726469
66,21.834774,0.706493,0.330173,35.449865
67,21.896358,0.709614,0.326830,35.324125
68,22.128298,0.722095,0.312157,36.138156
69,22.520863,0.737904,0.291425,36.554273
70,23.180609,0.764530,0.260548,37.146466
71,23.903551,0.789310,0.227286,36.783788
72,24.629213,0.816620,0.196550,37.011524
73,25.672253,0.847882,0.165095,36.400770
74,26.892601,0.872281,0.133523,36.636488
75,29.502018,0.909798,0.097678,36.547083
76,36.608871,0.959087,0.058513,36.104586
77,36.458641,0.959265,0.057700,42.319891
78,36.624760,0.960374,0.056202,41.955869
79,36.780315,0.960791,0.057305,42.779018
80,37.155991,0.964117,0.050168,43.216572
81,36.930843,0.963353,0.047531,43.575353
82,37.015575,0.963131,0.046524,43.401790
83,36.185307,0.958352,0.048674,42.389965
84,35.858669,0.953080,0.060808,41.718572
85,35.985966,0.956948,0.050330,41.316865
86,36.146618,0.958555,0.048922,41.523161
87,36.617683,0.960648,0.047016,42.110916
88,37.045372,0.962807,0.047867,43.103795
89,36.911121,0.962245,0.050061,43.988052
90,37.221836,0.965101,0.043501,44.559250
91,37.096069,0.963804,0.045186,43.652778
92,36.861656,0.963085,0.047132,43.044588
93,36.799309,0.962449,0.048490,42.936649
94,36.990906,0.961808,0.050601,43.419828
95,37.274818,0.965190,0.042585,43.779519
96,37.470924,0.966148,0.041738,44.119980
97,37.239414,0.965507,0.043439,44.351720
98,36.730846,0.963286,0.045882,43.584820
99,35.908302,0.958895,0.055380,42.156576
100,36.118580,0.961540,0.051320,41.385291
101,36.328564,0.961878,0.051242,41.758417
102,36.109932,0.959548,0.053082,41.755914
103,35.389011,0.955823,0.062510,40.707035
104,35.200256,0.951840,0.064079,40.127912
105,35.257664,0.955033,0.056750,39.454450
106,35.725727,0.956650,0.052064,40.328240
107,36.417610,0.959814,0.050859,41.154966
108,36.581036,0.960821,0.048857,42.160505
109,35.923656,0.957035,0.056588,42.016407
110,36.068977,0.958079,0.053781,42.116311
111,35.897621,0.957358,0.052173,41.354346
112,35.932297,0.958254,0.053461,40.768594
113,35.448387,0.955896,0.056268,41.312228
114,35.873165,0.956019,0.057076,42.047151
115,36.549099,0.961303,0.049274,41.611646
116,36.597591,0.961087,0.051270,42.457052
117,36.498272,0.960081,0.053615,42.477098
118,36.212349,0.957851,0.054917,41.903631
119,36.084606,0.956160,0.060763,42.132818
120,36.676792,0.961413,0.055776,42.526128
121,36.566204,0.960733,0.056632,42.785603
122,36.212227,0.959226,0.055096,42.914736
123,35.835052,0.955504,0.061149,41.500183
124,34.578873,0.947900,0.072821,40.073897
125,34.306557,0.948172,0.070259,38.789603
126,34.015316,0.945570,0.070444,38.293415
127,34.113075,0.942917,0.074145,38.755629
128,33.721462,0.935322,0.091552,37.040427
129,34.142197,0.945048,0.075304,39.107620
130,34.160896,0.945987,0.072039,39.051935
131,34.574718,0.947454,0.069412,39.110503
132,34.905704,0.948887,0.072808,39.420750
133,34.741180,0.945785,0.081340,39.972626
134,35.546906,0.953628,0.063888,40.121973
135,35.775169,0.955298,0.060451,40.981766
136,36.061710,0.956148,0.057870,41.515044
137,35.041138,0.952016,0.062310,41.022761
138,35.248451,0.949110,0.074506,40.635633
139,35.281902,0.952343,0.063982,40.848774
140,35.674194,0.955224,0.062493,40.997857
141,35.466972,0.953624,0.062549,41.209386
142,34.937046,0.948771,0.069964,40.624010
143,34.499527,0.943489,0.076986,39.624505
144,34.680435,0.948990,0.071878,39.426064
145,34.833340,0.952006,0.069079,39.510741
146,34.629696,0.951965,0.068947,39.340947
147,34.126667,0.948714,0.076741,38.777103
148,34.105095,0.944583,0.085407,38.741988
149,34.135166,0.946523,0.077365,38.772703
150,34.078690,0.946045,0.073222,38.193426
151,33.638203,0.946125,0.069072,37.950538
152,34.085190,0.947086,0.069246,37.951598
153,34.003620,0.945348,0.075451,38.658994
154,33.933117,0.947918,0.067525,38.595121
155,34.004082,0.948481,0.063116,38.413847
156,34.272438,0.949635,0.062581,38.621234
157,34.641556,0.950891,0.062880,39.361040
158,34.304821,0.947482,0.071480,39.203159
