epoch,loss_render,loss_render_raw_mean,loss_render_raw_max,loss_smooth,tiempo_seg
1,0.113532,0.113532,0.121218,0.000000,4.217
2,0.105532,0.105533,0.117904,0.000000,3.884
3,0.098317,0.098317,0.120193,0.139512,3.903
4,0.091922,0.091922,0.122703,0.204990,3.928
5,0.086337,0.086337,0.125575,0.386541,3.944
6,0.081494,0.081494,0.128865,0.694163,3.958
7,0.077291,0.077291,0.132510,0.984321,3.974
8,0.073624,0.073624,0.136372,1.325208,3.993
9,0.070391,0.070391,0.140274,1.783634,4.014
10,0.067507,0.067507,0.144049,2.359544,4.028
11,0.064904,0.064904,0.147569,3.045922,4.042
12,0.062530,0.062530,0.150752,3.790115,4.061
13,0.060345,0.060345,0.153552,4.567294,4.072
14,0.058319,0.058319,0.155956,5.386093,4.083
15,0.056431,0.056431,0.157970,6.251135,4.093
16,0.054666,0.054666,0.159612,7.174411,4.103
17,0.053013,0.053013,0.160905,8.151263,4.104
18,0.051461,0.051461,0.161876,9.155084,4.111
19,0.050002,0.050002,0.162555,10.169294,4.118
20,0.048627,0.048627,0.162965,11.186783,4.124
21,0.047329,0.047329,0.163130,12.207562,4.132
22,0.046099,0.046099,0.163069,13.234045,4.137
23,0.044933,0.044933,0.162799,14.262424,4.147
24,0.043826,0.043826,0.162339,15.283646,4.147
25,0.042774,0.042774,0.161702,16.287212,4.152
26,0.041772,0.041772,0.160902,17.264540,4.165
27,0.040818,0.040818,0.159951,18.209551,4.169
28,0.039908,0.039908,0.158864,19.117794,4.174
29,0.039041,0.039041,0.157652,19.987492,4.177
30,0.038213,0.038213,0.156327,20.819044,4.180
31,0.037422,0.037423,0.154901,21.608320,4.184
32,0.036667,0.036667,0.153384,22.346478,4.185
33,0.035946,0.035946,0.151786,23.022305,4.189
34,0.035258,0.035258,0.150120,23.629881,4.192
35,0.034601,0.034601,0.148393,24.169388,4.193
36,0.033974,0.033974,0.146614,24.640919,4.196
37,0.033375,0.033375,0.144792,25.046356,4.199
38,0.032803,0.032803,0.142931,25.387190,4.201
39,0.032257,0.032257,0.141040,25.664654,4.202
40,0.031733,0.031733,0.139122,25.886660,4.206
41,0.031232,0.031232,0.137182,26.064802,4.204
42,0.030751,0.030751,0.135224,26.205151,4.209
43,0.030291,0.030291,0.133250,26.313257,4.205
44,0.029849,0.029849,0.131263,26.389986,4.207
45,0.029425,0.029425,0.129266,26.434328,4.207
46,0.029017,0.029017,0.127261,26.455639,4.209
47,0.028624,0.028624,0.125249,26.454720,4.210
48,0.028246,0.028246,0.123234,26.435474,4.211
49,0.027882,0.027882,0.121214,26.396374,4.211
50,0.027530,0.027530,0.119192,26.340157,4.214
51,0.027191,0.027191,0.117170,26.270063,4.214
52,0.026863,0.026863,0.115148,26.187042,4.214
53,0.026546,0.026546,0.113128,26.086283,4.215
54,0.026240,0.026240,0.111110,25.975035,4.214
55,0.025943,0.025943,0.109095,25.849838,4.217
56,0.025656,0.025656,0.107082,25.716751,4.216
57,0.025378,0.025378,0.105073,25.578537,4.217
58,0.025108,0.025108,0.103068,25.437096,4.217
59,0.024847,0.024847,0.101069,25.293579,4.218
60,0.024593,0.024593,0.099076,25.153477,4.216
61,0.024347,0.024347,0.097089,25.017246,4.217
62,0.024108,0.024109,0.095109,24.881191,4.218
63,0.023876,0.023876,0.093137,24.745316,4.217
64,0.023651,0.023651,0.091172,24.605877,4.218
65,0.023431,0.023431,0.089216,24.457952,4.220
66,0.023218,0.023218,0.087269,24.302639,4.219
67,0.023010,0.023010,0.085331,24.141180,4.219
68,0.022808,0.022808,0.083406,23.974815,4.219
69,0.022611,0.022611,0.081501,23.806747,4.222
70,0.022420,0.022420,0.079622,23.635864,4.221
71,0.022234,0.022234,0.077772,23.459463,4.220
72,0.022053,0.022054,0.075958,23.293415,4.221
73,0.021877,0.021877,0.074186,23.125099,4.222
74,0.021705,0.021705,0.072460,22.962814,4.221
75,0.021538,0.021538,0.070784,22.810045,4.221
76,0.021375,0.021375,0.069157,22.662880,4.221
77,0.021216,0.021216,0.067583,22.519230,4.222
78,0.021061,0.021061,0.066063,22.370113,4.222
79,0.020909,0.020909,0.064594,22.214592,4.222
80,0.020761,0.020761,0.063174,22.061054,4.222
81,0.020617,0.020617,0.061795,21.902988,4.222
82,0.020477,0.020477,0.060450,21.746319,4.222
83,0.020339,0.020339,0.059133,21.588860,4.222
84,0.020206,0.020205,0.057844,21.424026,4.222
85,0.020075,0.020075,0.056586,21.266006,4.222
86,0.019947,0.019947,0.055359,21.115623,4.223
87,0.019823,0.019823,0.054162,20.964491,4.221
88,0.019702,0.019702,0.052998,20.831886,4.221
89,0.019583,0.019583,0.051871,20.696907,4.222
90,0.019467,0.019467,0.050784,20.558266,4.221
91,0.019353,0.019353,0.049734,20.422789,4.222
92,0.019242,0.019242,0.048724,20.292587,4.221
93,0.019134,0.019134,0.047761,20.162807,4.222
94,0.019028,0.019028,0.046843,20.041822,4.221
95,0.018924,0.018924,0.045962,19.923981,4.222
96,0.018822,0.018822,0.045117,19.812912,4.221
97,0.018723,0.018723,0.044303,19.709190,4.221
98,0.018626,0.018626,0.043516,19.592461,4.223
99,0.018531,0.018531,0.042757,19.485580,4.222
100,0.018438,0.018438,0.042027,19.380791,4.221
101,0.018347,0.018347,0.041326,19.269945,4.223
102,0.018257,0.018257,0.040655,19.177217,4.223
103,0.018170,0.018170,0.040012,19.088860,4.222
104,0.018084,0.018084,0.039391,19.005444,4.222
105,0.018000,0.018000,0.038801,18.927109,4.223
106,0.017918,0.017918,0.038241,18.849459,4.224
107,0.017837,0.017837,0.037709,18.778381,4.224
108,0.017758,0.017758,0.037201,18.714497,4.225
109,0.017680,0.017680,0.036717,18.650806,4.223
110,0.017603,0.017603,0.036255,18.580956,4.223
111,0.017528,0.017528,0.035803,18.513330,4.223
112,0.017454,0.017454,0.035481,18.448284,4.224
113,0.017382,0.017382,0.035228,18.385153,4.225
114,0.017311,0.017311,0.034981,18.321117,4.225
115,0.017241,0.017241,0.034740,18.259350,4.225
116,0.017173,0.017173,0.034505,18.203392,4.224
117,0.017105,0.017105,0.034275,18.150766,4.223
118,0.017039,0.017039,0.034050,18.099258,4.223
119,0.016974,0.016974,0.033832,18.046087,4.223
120,0.016910,0.016910,0.033619,17.991951,4.224
121,0.016847,0.016847,0.033412,17.946281,4.224
122,0.016785,0.016785,0.033208,17.903797,4.225
123,0.016724,0.016724,0.033009,17.870300,4.224
124,0.016664,0.016664,0.032815,17.839401,4.225
125,0.016605,0.016605,0.032623,17.806393,4.226
126,0.016547,0.016547,0.032436,17.771782,4.226
127,0.016490,0.016490,0.032252,17.736240,4.225
128,0.016433,0.016433,0.032070,17.701748,4.225
129,0.016378,0.016378,0.031892,17.670597,4.226
130,0.016323,0.016323,0.031717,17.642178,4.225
131,0.016270,0.016270,0.031546,17.612211,4.225
132,0.016217,0.016217,0.031376,17.587261,4.225
133,0.016165,0.016165,0.031210,17.565062,4.224
134,0.016113,0.016113,0.031046,17.550503,4.226
135,0.016063,0.016063,0.030884,17.532543,4.226
136,0.016013,0.016013,0.030726,17.518732,4.225
137,0.015963,0.015963,0.030570,17.511908,4.226
138,0.015915,0.015915,0.030416,17.507610,4.225
139,0.015867,0.015867,0.030264,17.502598,4.226
140,0.015820,0.015820,0.030116,17.503635,4.227
141,0.015774,0.015774,0.029967,17.499012,4.227
142,0.015728,0.015728,0.029862,17.502056,4.227
143,0.015683,0.015683,0.029764,17.509171,4.228
144,0.015638,0.015638,0.029663,17.519648,4.227
145,0.015594,0.015594,0.029566,17.516830,4.227
146,0.015551,0.015551,0.029470,17.525532,4.226
147,0.015508,0.015508,0.029374,17.534554,4.227
148,0.015466,0.015466,0.029281,17.538877,4.228
149,0.015424,0.015424,0.029189,17.543983,4.228
150,0.015383,0.015383,0.029098,17.555407,4.228
151,0.015342,0.015342,0.029007,17.556599,4.227
152,0.015302,0.015302,0.028919,17.562910,4.228
153,0.015262,0.015262,0.028831,17.565647,4.226
154,0.015223,0.015223,0.028741,17.560259,4.227
155,0.015184,0.015184,0.028654,17.557526,4.228
156,0.015146,0.015146,0.028572,17.556534,4.228
157,0.015108,0.015108,0.028484,17.553970,4.229
158,0.015071,0.015071,0.028404,17.540703,4.229
159,0.015034,0.015034,0.028318,17.534599,4.229
160,0.014997,0.014997,0.028240,17.531731,4.229
161,0.014961,0.014961,0.028155,17.515079,4.229
162,0.014926,0.014926,0.028080,17.508043,4.229
163,0.014890,0.014890,0.027996,17.488886,4.229
164,0.014856,0.014856,0.027920,17.477436,4.230
165,0.014821,0.014821,0.027842,17.460247,4.230
166,0.014787,0.014787,0.027764,17.438524,4.231
167,0.014754,0.014754,0.027687,17.427689,4.229
168,0.014721,0.014721,0.027613,17.407789,4.231
169,0.014688,0.014688,0.027538,17.396715,4.229
170,0.014655,0.014655,0.027468,17.382095,4.230
171,0.014623,0.014623,0.027397,17.372051,4.230
172,0.014591,0.014591,0.027321,17.364384,4.230
173,0.014560,0.014560,0.027260,17.358650,4.230
174,0.014529,0.014529,0.027179,17.345921,4.230
175,0.014498,0.014498,0.027118,17.340328,4.229
176,0.014468,0.014468,0.027042,17.321215,4.229
177,0.014437,0.014437,0.026982,17.318497,4.230
178,0.014408,0.014408,0.026907,17.307537,4.230
179,0.014378,0.014378,0.026846,17.299961,4.231
180,0.014349,0.014349,0.026777,17.295918,4.230
181,0.014320,0.014320,0.026716,17.283688,4.230
182,0.014292,0.014292,0.026647,17.274294,4.231
183,0.014263,0.014263,0.026586,17.269737,4.230
184,0.014235,0.014235,0.026522,17.261431,4.231
185,0.014207,0.014207,0.026461,17.255949,4.230
186,0.014180,0.014180,0.026398,17.257120,4.231
187,0.014153,0.014153,0.026334,17.240345,4.230
188,0.014126,0.014126,0.026277,17.239708,4.230
189,0.014099,0.014099,0.026215,17.234764,4.231
190,0.014073,0.014073,0.026155,17.228083,4.231
191,0.014047,0.014047,0.026098,17.228390,4.231
192,0.014021,0.014021,0.026039,17.223017,4.233
193,0.013995,0.013995,0.025984,17.220047,4.232
194,0.013970,0.013970,0.025930,17.212864,4.231
195,0.013944,0.013944,0.025874,17.212931,4.232
196,0.013920,0.013920,0.025817,17.207529,4.233
197,0.013895,0.013895,0.025758,17.205280,4.233
198,0.013870,0.013870,0.025705,17.207844,4.234
199,0.013846,0.013846,0.025651,17.199604,4.233
200,0.013822,0.013822,0.025595,17.199532,4.233
201,0.013798,0.013798,0.025545,17.195671,4.233
202,0.013774,0.013774,0.025491,17.192610,4.234
203,0.013751,0.013751,0.025441,17.187447,4.232
204,0.013728,0.013728,0.025392,17.182995,4.233
205,0.013705,0.013705,0.025339,17.184092,4.233
206,0.013682,0.013682,0.025292,17.178265,4.234
207,0.013659,0.013659,0.025246,17.177620,4.234
208,0.013637,0.013637,0.025191,17.174839,4.233
209,0.013615,0.013615,0.025152,17.181688,4.233
210,0.013593,0.013593,0.025107,17.173473,4.234
211,0.013571,0.013571,0.025064,17.173307,4.233
212,0.013549,0.013549,0.025005,17.173004,4.232
213,0.013528,0.013528,0.024972,17.172562,4.233
214,0.013507,0.013507,0.024908,17.169271,4.233
215,0.013485,0.013485,0.024870,17.171486,4.233
216,0.013465,0.013465,0.024824,17.175121,4.233
217,0.013444,0.013444,0.024772,17.171465,4.234
218,0.013423,0.013423,0.024735,17.177860,4.233
219,0.013403,0.013403,0.024681,17.176064,4.233
220,0.013382,0.013382,0.024640,17.177200,4.233
221,0.013362,0.013362,0.024597,17.179184,4.233
222,0.013342,0.013342,0.024549,17.178196,4.234
223,0.013323,0.013323,0.024509,17.177326,4.234
224,0.013303,0.013303,0.024463,17.177155,4.233
225,0.013284,0.013284,0.024421,17.182934,4.235
226,0.013264,0.013264,0.024380,17.179911,4.235
227,0.013245,0.013245,0.024335,17.184845,4.234
228,0.013226,0.013226,0.024298,17.186464,4.235
229,0.013207,0.013207,0.024255,17.186487,4.235
230,0.013188,0.013188,0.024216,17.187950,4.234
231,0.013170,0.013170,0.024171,17.191368,4.235
232,0.013152,0.013152,0.024138,17.190624,4.235
233,0.013133,0.013133,0.024092,17.191933,4.235
234,0.013115,0.013115,0.024056,17.188057,4.236
235,0.013097,0.013097,0.024016,17.188688,4.235
236,0.013079,0.013079,0.023978,17.191526,4.234
237,0.013061,0.013061,0.023936,17.189245,4.235
238,0.013044,0.013044,0.023898,17.186598,4.235
239,0.013026,0.013026,0.023860,17.189312,4.236
240,0.013009,0.013009,0.023821,17.190491,4.235
241,0.012992,0.012992,0.023783,17.190233,4.234
242,0.012975,0.012975,0.023745,17.187637,4.236
243,0.012958,0.012958,0.023710,17.188335,4.235
244,0.012941,0.012941,0.023670,17.189245,4.235
245,0.012924,0.012924,0.023634,17.189209,4.235
246,0.012908,0.012908,0.023596,17.182520,4.236
247,0.012891,0.012891,0.023560,17.185352,4.235
248,0.012875,0.012875,0.023524,17.183989,4.236
249,0.012859,0.012859,0.023488,17.179039,4.236
250,0.012843,0.012843,0.023453,17.179585,4.237
251,0.012827,0.012827,0.023417,17.181717,4.236
252,0.012811,0.012811,0.023384,17.175783,4.236
253,0.012795,0.012795,0.023347,17.175110,4.236
254,0.012779,0.012779,0.023313,17.177076,4.237
255,0.012764,0.012764,0.023279,17.176994,4.237
256,0.012748,0.012748,0.023244,17.171400,4.237
