frame_idx,psnr,ssim,lpips,psnr_temporal
0,38.240028,0.950128,0.066604,
1,39.404713,0.966709,0.046667,46.324019
2,39.508724,0.967444,0.046999,48.475881
3,39.507778,0.967622,0.048568,49.017785
4,39.213684,0.966028,0.051081,48.832169
5,28.142513,0.798707,0.197719,34.383378
6,39.215008,0.966877,0.051157,34.439878
7,22.305058,0.550619,0.394241,28.388302
8,20.710125,0.477098,0.444546,32.671227
9,26.490704,0.775777,0.220663,28.618771
10,39.097385,0.966859,0.049726,32.694716
11,26.253307,0.745665,0.216129,32.429187
12,22.057438,0.530426,0.391288,30.822532
13,22.420895,0.556701,0.365565,34.329121
14,27.387203,0.800257,0.171356,30.880699
15,39.270420,0.968543,0.047709,33.607694
16,29.012352,0.859241,0.120061,35.304602
17,25.023329,0.704899,0.252522,33.499624
18,24.650766,0.684203,0.270286,35.412621
19,28.349918,0.833310,0.144606,34.509142
20,39.135864,0.968296,0.048470,34.652745
21,26.047173,0.821130,0.225095,32.232079
22,16.324589,0.517346,0.483085,24.146596
23,13.908286,0.303159,0.583663,27.970013
24,13.465567,0.247763,0.613892,32.708428
25,13.708857,0.261453,0.614495,35.461955
26,15.054158,0.331831,0.575379,30.749824
27,20.336859,0.515706,0.441660,24.872586
28,27.037334,0.796933,0.176038,28.708554
29,39.647041,0.972014,0.040274,33.250574
30,29.706572,0.871926,0.102530,36.140779
31,27.381298,0.807477,0.143965,39.621327
32,28.063566,0.830549,0.131024,40.413275
33,31.944878,0.914580,0.075091,38.468513
34,39.951233,0.973733,0.036575,38.520044
35,34.505272,0.943471,0.057604,41.668335
36,34.696026,0.946467,0.051819,45.361907
37,40.306721,0.975815,0.031989,41.747555
38,33.879345,0.941197,0.052422,40.695241
39,33.351311,0.935919,0.055472,43.075914
40,39.912907,0.973733,0.037982,40.100184
41,29.590397,0.881169,0.118302,35.917325
42,23.080767,0.696410,0.307823,32.007843
43,19.027517,0.554486,0.442348,30.624470
44,17.443085,0.491897,0.500048,33.817641
45,17.457895,0.496189,0.497296,36.063742
46,19.031876,0.563990,0.434831,33.705308
47,23.296640,0.712409,0.297532,30.101070
48,29.554026,0.886581,0.117335,31.620454
49,40.083519,0.974771,0.036456,35.815489
50,33.942886,0.940647,0.055813,40.747457
51,40.208721,0.975632,0.033067,40.658652
52,30.663719,0.906318,0.081848,37.023070
53,27.194820,0.830792,0.141642,36.198522
54,26.636627,0.815252,0.155279,36.317563
55,27.746578,0.853542,0.128737,36.309245
56,30.632416,0.910468,0.082047,36.833487
57,39.544113,0.974072,0.036434,37.121558
58,30.497929,0.910668,0.084046,36.964646
59,27.109892,0.851862,0.133766,35.848072
60,25.924797,0.826953,0.159863,35.256747
61,26.808102,0.854060,0.139435,35.686368
62,28.942263,0.901312,0.091045,35.550684
63,39.712547,0.977059,0.031551,35.198610
64,31.092407,0.923846,0.075459,37.556895
65,39.691051,0.977605,0.028833,37.478554
66,29.036507,0.902592,0.089948,35.322894
67,27.641998,0.866790,0.121411,35.429180
68,27.788620,0.863752,0.116693,36.191206
