frame_idx,psnr,ssim,lpips,psnr_temporal
144,21.277920,0.874534,0.300284,31.795814
145,21.182175,0.874284,0.298624,32.502584
146,21.045219,0.872354,0.299513,32.430121
147,21.053883,0.872110,0.297498,31.636661
148,21.186464,0.871767,0.295521,30.760260
149,21.184315,0.872115,0.297753,30.836422
150,21.025829,0.874451,0.298614,31.188241
151,20.751808,0.873711,0.303636,32.146466
152,20.663054,0.871802,0.305400,33.952688
153,20.925484,0.872119,0.305011,33.231336
154,21.172068,0.864645,0.316715,31.162725
155,21.282408,0.867209,0.308595,31.075636
156,21.240845,0.868154,0.309760,31.487624
157,21.319735,0.869251,0.310272,31.611686
158,21.388706,0.868478,0.310933,31.799807
159,21.363117,0.867023,0.315101,33.001678
160,21.452026,0.869578,0.311296,32.776855
161,21.465099,0.869962,0.310315,32.137412
162,21.429098,0.868274,0.309290,31.483162
163,21.323963,0.867233,0.309633,31.238576
164,21.044296,0.865308,0.315464,31.295225
165,20.790550,0.865407,0.316260,32.574504
166,20.891243,0.866675,0.316060,33.500402
167,21.180298,0.868971,0.311561,32.293316
168,21.314657,0.869177,0.308462,31.436981
169,21.190300,0.865250,0.310560,31.519856
170,21.154402,0.866449,0.309768,31.868429
171,21.263325,0.868769,0.309994,31.733602
172,21.288364,0.867760,0.309477,31.611900
173,21.159773,0.864447,0.309913,31.334740
174,20.956984,0.861294,0.310710,29.427040
175,20.958740,0.862559,0.308282,28.414471
176,21.070147,0.863116,0.308688,27.792936
177,21.103231,0.864789,0.306378,27.618488
178,20.866091,0.861936,0.312916,27.937032
179,20.808235,0.861421,0.315926,28.892442
180,21.073637,0.862218,0.314913,29.372026
181,21.341835,0.862283,0.317154,29.181869
182,21.624805,0.864103,0.312557,28.890564
183,21.814039,0.863620,0.313171,28.955114
184,22.004690,0.863584,0.315963,29.618742
185,22.072102,0.862158,0.318824,30.278894
186,22.047596,0.858894,0.325269,31.128355
187,22.390919,0.860717,0.323113,32.409547
188,22.413181,0.865748,0.322151,31.319672
189,22.647745,0.864458,0.324030,31.398624
190,22.658356,0.864699,0.324249,31.063065
191,22.460814,0.863582,0.326685,31.072962
192,22.060144,0.862122,0.326086,31.819207
193,21.974031,0.861117,0.327096,32.652844
194,22.360657,0.864529,0.323718,31.612488
195,22.557022,0.865632,0.320484,30.739980
196,22.369598,0.862538,0.323367,30.757204
197,22.246971,0.862975,0.319651,30.749493
198,22.281063,0.864306,0.319349,30.401884
199,22.304762,0.863838,0.320567,30.199988
200,22.367428,0.863993,0.319273,30.856720
201,22.255438,0.863265,0.321306,30.378515
202,22.230686,0.863709,0.317370,30.096911
203,22.321507,0.863385,0.320761,30.009796
204,22.260803,0.863947,0.321347,30.567508
205,22.313892,0.865218,0.321026,30.915181
206,22.197544,0.864732,0.327132,30.660144
207,22.187748,0.864016,0.324756,30.645083
208,21.999853,0.861606,0.325596,30.300274
209,21.767500,0.857999,0.322854,29.852804
210,21.955708,0.857996,0.318095,29.497837
211,22.020279,0.859282,0.320048,28.894269
212,21.844761,0.860890,0.317414,28.919805
213,21.507656,0.859274,0.319749,29.692880
214,21.239738,0.855971,0.325421,29.934306
215,21.255514,0.856332,0.320463,28.845790
216,21.127373,0.854379,0.318534,28.384692
217,21.328775,0.857132,0.318107,28.254215
218,21.260593,0.856713,0.320335,28.258490
219,21.001184,0.855831,0.327359,28.611146
220,20.808235,0.856301,0.324593,29.006882
221,20.715200,0.853490,0.326098,29.008058
222,20.945055,0.854730,0.321483,28.441883
223,21.105389,0.849185,0.318013,28.075880
224,21.337353,0.852120,0.311328,27.693774
225,21.384434,0.852852,0.308484,27.505481
226,20.977438,0.851616,0.316379,27.698194
227,20.476629,0.848050,0.324613,29.241915
228,20.654034,0.850594,0.316780,28.851510
229,20.934446,0.851828,0.315402,27.938314
230,21.074684,0.854455,0.313363,27.514734
231,21.137287,0.856541,0.313283,27.646346
232,21.112268,0.856908,0.320401,28.259167
233,20.997877,0.856982,0.326232,28.645050
234,20.767567,0.855138,0.336542,29.039468
235,20.629251,0.853545,0.333542,28.965272
236,20.550653,0.849627,0.333783,28.442762
237,20.664207,0.848027,0.326684,27.682663
238,21.009485,0.851944,0.317698,27.092078
239,21.056065,0.857245,0.315719,27.173350
240,20.479376,0.854702,0.324303,28.394731
241,20.571745,0.855380,0.325428,29.681731
242,21.026440,0.858129,0.309721,28.372696
243,21.348982,0.861094,0.303231,27.559975
244,21.194265,0.862404,0.302471,27.385521
245,21.037384,0.863250,0.303671,27.894477
246,20.887625,0.863813,0.309403,28.247388
247,20.756672,0.863686,0.309697,29.514808
248,20.683813,0.860625,0.314857,30.182875
249,20.722368,0.858607,0.310231,29.185015
250,20.949594,0.852532,0.307710,28.131035
251,21.533817,0.856759,0.294954,27.188593
252,21.616127,0.860967,0.295723,26.832339
253,20.987474,0.858978,0.309067,27.759213
254,20.609226,0.858613,0.311247,29.283972
255,20.565701,0.857500,0.310572,29.251275
256,20.975304,0.860696,0.301813,27.917136
257,21.160522,0.861670,0.302086,27.391430
258,21.431730,0.864473,0.298216,27.518591
259,21.522997,0.865213,0.299343,27.902583
260,21.287209,0.865419,0.304432,28.283288
261,21.108833,0.866361,0.304298,29.518287
262,21.017788,0.864590,0.305446,30.236576
263,21.141724,0.863145,0.303378,29.629858
264,21.467722,0.860585,0.307221,28.516879
265,21.782515,0.862685,0.296368,27.466537
266,21.997051,0.864088,0.295889,27.557727
267,22.285921,0.864848,0.292973,27.929480
268,22.546543,0.870136,0.293987,28.474444
269,22.749435,0.870767,0.294939,29.807100
270,22.940130,0.876625,0.287489,30.854562
271,23.230179,0.879147,0.282573,30.421823
272,23.282188,0.878906,0.281320,30.695251
273,23.237858,0.878298,0.280960,30.747056
274,22.917578,0.875913,0.281838,29.931626
275,22.634420,0.875136,0.280205,29.667913
276,22.267288,0.873279,0.285507,30.324979
277,22.322708,0.871660,0.286156,29.772804
278,22.659668,0.869455,0.286878,28.809217
279,23.238129,0.869654,0.288607,28.715873
280,23.458271,0.875780,0.289650,29.238214
281,23.124464,0.876384,0.289544,30.388984
282,22.999008,0.876041,0.290302,32.540175
283,23.194397,0.878801,0.290788,33.495980
284,23.367317,0.878211,0.295917,32.360868
285,23.435507,0.878992,0.292939,31.116552
286,23.040394,0.875901,0.294409,30.376586
287,22.679193,0.874251,0.292051,29.593674
288,22.474751,0.874882,0.291425,29.931224
289,22.477924,0.872192,0.293517,30.118441
290,22.855501,0.873231,0.292026,29.520195
291,22.925789,0.872341,0.290644,29.634582
292,23.067019,0.873946,0.294932,29.730257
293,22.825424,0.872528,0.295781,29.826820
294,22.241671,0.870059,0.300137,31.163976
295,22.059401,0.870523,0.296398,33.460178
296,22.231417,0.871349,0.295584,32.905619
297,22.479496,0.871870,0.292203,31.575939
298,22.472574,0.869373,0.291335,30.553621
299,22.336372,0.868879,0.292131,30.130621
300,22.490105,0.874062,0.285375,30.144015
301,22.468817,0.874840,0.286166,30.713932
302,22.315371,0.870133,0.288720,30.914458
303,22.547615,0.870401,0.290679,30.792771
304,22.843029,0.871353,0.294636,30.332051
305,22.934046,0.871119,0.293502,30.288178
306,22.625916,0.858548,0.315568,30.179813
307,22.448494,0.862339,0.310421,31.721096
308,22.196806,0.862609,0.309666,32.757052
309,22.118637,0.862443,0.311758,33.937389
310,22.297926,0.863732,0.312152,31.800980
311,22.173349,0.859514,0.317078,30.440330
312,21.945663,0.856798,0.316625,29.249599
313,21.869701,0.856672,0.314923,28.557130
314,21.869516,0.856867,0.313718,28.282589
315,21.751844,0.853901,0.312708,28.330687
316,21.521051,0.851655,0.318637,28.282393
317,21.187210,0.849675,0.323100,29.312412
318,21.169655,0.847949,0.328186,29.681291
319,21.502213,0.848322,0.331321,28.669619
320,21.507376,0.851475,0.330262,28.218593
321,20.905401,0.847021,0.339765,28.750116
322,20.490414,0.842618,0.346381,28.784060
323,20.300484,0.843807,0.343645,28.836663
324,20.130213,0.840323,0.348634,27.985714
325,20.337254,0.842021,0.336760,27.680710
326,20.302896,0.844877,0.338942,27.654066
327,20.162788,0.847201,0.339686,28.221399
328,20.089064,0.847660,0.345917,28.857648
329,19.998949,0.847501,0.352259,29.580073
330,20.033535,0.847182,0.349856,29.952104
331,19.957973,0.843080,0.352366,28.915696
332,19.980089,0.841260,0.346377,28.248617
333,20.147951,0.839225,0.341146,27.805137
334,20.379482,0.846761,0.335396,27.066112
335,19.986830,0.846436,0.343132,27.499701
336,19.910305,0.847814,0.343168,28.886060
337,20.004713,0.847418,0.338885,28.927013
338,20.282970,0.846689,0.340134,27.892717
339,20.585175,0.850204,0.337884,27.425906
340,20.619759,0.850976,0.338075,27.653833
341,20.543291,0.851111,0.337605,28.460400
342,20.529469,0.850489,0.342343,29.002403
343,20.496906,0.849966,0.350816,29.152714
344,20.418266,0.849947,0.350955,29.472773
345,20.409466,0.849576,0.350631,29.485807
346,20.523489,0.847320,0.343447,28.391813
347,20.734631,0.849549,0.337324,27.845919
348,20.665848,0.852303,0.339604,27.446350
349,20.093546,0.852463,0.340446,28.182587
350,19.912031,0.853315,0.337110,29.436746
351,20.304567,0.854135,0.334307,28.544994
352,20.820946,0.856614,0.330136,27.805647
353,20.978680,0.857620,0.332848,27.668529
354,20.919931,0.861166,0.331618,27.862911
355,20.783413,0.861061,0.334906,28.639664
356,20.698950,0.861486,0.339234,29.307477
357,20.577953,0.859564,0.342948,30.499773
358,20.550884,0.855973,0.347851,29.987529
359,20.630875,0.854312,0.341609,28.776160
360,20.739470,0.853604,0.337624,28.050685
361,20.740797,0.854979,0.329755,27.462131
362,20.393755,0.854055,0.340177,27.572290
363,20.186472,0.852364,0.348798,28.819805
364,20.571316,0.855944,0.340614,29.082838
365,20.997007,0.859275,0.334212,28.674233
366,21.243607,0.860705,0.331296,28.387653
367,21.418819,0.861894,0.333008,28.542082
368,21.463549,0.864175,0.333078,28.835343
369,21.418085,0.867734,0.331945,29.592990
370,21.119070,0.867138,0.335545,30.536717
371,20.995270,0.865450,0.336990,31.832198
372,21.098362,0.864383,0.336665,30.653968
373,21.120596,0.861049,0.339553,29.410938
374,21.227669,0.861279,0.334374,28.448478
375,21.382505,0.862146,0.329973,28.123553
376,21.241837,0.862523,0.325704,28.822999
377,21.484726,0.867247,0.323617,29.526519
378,21.647762,0.869344,0.323115,30.712389
379,21.830364,0.874133,0.318456,30.622610
380,21.883638,0.876903,0.315151,31.008437
381,21.966339,0.878602,0.310497,31.249108
382,21.765236,0.877774,0.308223,30.960895
383,21.448534,0.876100,0.311565,31.869304
384,21.464207,0.877009,0.306499,31.973993
385,21.441769,0.874042,0.310528,31.103251
386,21.371742,0.869402,0.314829,29.640435
387,21.494244,0.866918,0.313926,29.689739
388,21.684875,0.867532,0.318197,29.726548
389,21.706814,0.871879,0.313048,30.333747
390,21.522587,0.872058,0.314363,31.625862
391,21.482475,0.872483,0.312850,34.556470
392,21.714073,0.875282,0.312526,33.391052
393,21.778658,0.874227,0.317162,31.881856
394,21.752296,0.874378,0.312060,31.484192
395,21.714972,0.874244,0.308781,30.889791
396,21.547766,0.873483,0.306023,30.534015
397,21.364977,0.872272,0.304924,30.688624
398,21.353819,0.870797,0.312993,31.011646
399,21.629871,0.872311,0.308734,30.324794
400,21.787025,0.871445,0.308881,30.264559
401,21.825197,0.872456,0.308323,30.458656
402,21.735983,0.873099,0.309318,31.375398
403,21.502090,0.871871,0.313612,32.151999
404,21.406841,0.872173,0.308933,34.182024
405,21.651318,0.874088,0.307553,33.971570
406,21.936464,0.875544,0.303566,32.070603
407,22.078861,0.875873,0.296967,31.166790
408,21.971947,0.874761,0.301200,30.836573
409,21.917822,0.878854,0.293822,30.828379
410,21.672403,0.877567,0.294986,31.862218
411,21.700876,0.875047,0.297264,32.092973
412,21.880121,0.873062,0.299237,30.744080
413,22.218746,0.873015,0.299579,30.887368
414,22.182081,0.874701,0.297122,30.980945
415,21.866953,0.873616,0.299332,31.878347
416,21.527298,0.870769,0.299016,33.323862
417,21.475258,0.871034,0.300025,36.650741
418,21.648560,0.871612,0.303860,33.511841
419,21.796206,0.869135,0.304563,31.340957
420,21.753498,0.866425,0.304032,30.346466
421,21.703836,0.865431,0.301763,29.688629
422,21.841585,0.866051,0.304706,29.426193
423,21.861618,0.865896,0.308633,29.469789
424,21.716394,0.866624,0.301477,29.605623
425,21.724379,0.865946,0.303036,30.223844
426,21.705517,0.864542,0.313104,30.957590
427,21.655300,0.860687,0.314831,30.410520
428,21.584480,0.858590,0.320417,30.162769
429,21.425629,0.858737,0.316745,30.184577
430,21.125412,0.856943,0.318425,30.066941
431,20.998276,0.855571,0.317966,29.767727
432,21.149937,0.854861,0.316199,28.771164
433,21.167240,0.854586,0.319289,28.319772
434,21.099031,0.858477,0.310809,28.385931
435,20.934372,0.859948,0.312846,28.946413
436,20.677177,0.858125,0.321621,29.537425
437,20.496689,0.857645,0.322694,30.887486
438,20.505730,0.856704,0.327376,30.966629
439,20.565300,0.855467,0.325101,29.912987
440,20.550089,0.853137,0.322730,29.160549
441,20.622751,0.852412,0.318559,28.793263
442,20.792454,0.853887,0.319896,28.196746
443,20.638342,0.854371,0.326944,28.500482
444,20.631844,0.856263,0.323920,29.608610
445,20.811760,0.856960,0.320226,30.021342
446,20.961683,0.856570,0.317686,28.853201
447,21.031759,0.856015,0.315907,28.499194
448,21.017494,0.855550,0.318790,28.657541
449,20.894480,0.856634,0.316996,29.149455
450,20.751511,0.855672,0.318815,29.661585
451,20.659775,0.853924,0.322613,30.106359
452,20.616039,0.852846,0.326432,30.052757
453,20.622696,0.849980,0.330931,29.711969
454,20.716932,0.848314,0.325476,29.091103
455,20.899658,0.849052,0.318182,28.377596
456,20.890774,0.851639,0.315071,28.034726
457,20.547573,0.849385,0.323203,28.851960
458,20.318211,0.839729,0.343870,29.449461
459,20.552227,0.842703,0.334579,29.422992
460,20.867289,0.844615,0.329772,28.586200
461,20.952030,0.845577,0.329760,28.575308
462,20.965385,0.846514,0.333990,28.409667
463,20.883003,0.845651,0.339094,28.631331
464,20.806263,0.846443,0.337105,29.256245
465,20.725328,0.846491,0.337511,30.050199
466,20.655058,0.844595,0.339659,30.060326
467,20.549694,0.841432,0.342122,29.362391
468,20.469860,0.837369,0.343971,28.691354
469,20.553877,0.839640,0.336747,28.049769
470,20.610140,0.843545,0.333716,27.802783
471,20.436779,0.843177,0.341815,28.049700
472,20.339008,0.841752,0.348721,29.453114
473,20.436651,0.842661,0.343733,29.286674
474,20.622601,0.841498,0.346151,28.477175
475,20.736469,0.842039,0.342703,28.219666
476,20.819744,0.844234,0.341364,28.432825
477,20.782900,0.844451,0.345875,28.561290
478,20.725304,0.846496,0.348702,29.468183
479,20.614723,0.845306,0.352503,30.420467
480,20.572166,0.846068,0.345704,30.397371
481,20.612720,0.845045,0.338430,29.430956
482,20.729025,0.842395,0.336258,28.428462
483,20.812160,0.842808,0.333018,27.912913
484,20.780718,0.842615,0.335586,27.976902
485,21.124203,0.849354,0.327748,28.484071
486,21.320938,0.852554,0.324570,29.431060
487,21.346357,0.854791,0.325609,30.262683
488,21.518927,0.854945,0.325249,30.649988
489,21.701460,0.857610,0.327913,30.793594
490,21.986488,0.862006,0.319882,30.490029
491,21.790043,0.861838,0.317848,30.115922
492,21.512672,0.860028,0.318291,30.728087
493,21.398031,0.858076,0.325188,30.880309
494,21.452595,0.854313,0.332693,30.217447
495,21.601021,0.852662,0.329279,29.313188
496,21.705898,0.851859,0.326574,29.386164
497,21.934212,0.855093,0.327934,29.549870
498,21.801006,0.858196,0.329122,30.191722
499,21.463612,0.855731,0.332729,31.844496
500,21.532619,0.858308,0.330152,32.665028
501,21.870697,0.860663,0.328320,31.905813
502,21.969208,0.861403,0.330103,30.394555
503,21.962208,0.858671,0.329064,29.927873
504,21.868954,0.858704,0.332236,29.805683
505,21.736080,0.860919,0.325481,29.586424
506,21.581285,0.861522,0.324729,30.324574
