epoch,loss,tiempo_s
1,13.734800,0.2631
2,9.062343,0.0245
3,8.576133,0.0245
4,8.303237,0.0239
5,8.110747,0.0240
6,7.965405,0.0239
7,7.848740,0.0216
8,7.753944,0.0216
9,7.672978,0.0220
10,7.601825,0.0216
11,7.538670,0.0216
12,7.483852,0.0225
13,7.435005,0.0220
14,7.390531,0.0216
15,7.349805,0.0216
16,7.312015,0.0213
17,7.276996,0.0210
18,7.245558,0.0210
19,7.215665,0.0210
20,7.187214,0.0210
21,7.161562,0.0210
22,7.136514,0.0210
23,7.113142,0.0210
24,7.090813,0.0210
25,7.069438,0.0210
26,7.050474,0.0210
27,7.030538,0.0210
28,7.012650,0.0210
29,6.994640,0.0210
30,6.978292,0.0210
31,6.961678,0.0210
32,6.945201,0.0210
33,6.929312,0.0211
34,6.915042,0.0210
35,6.900154,0.0210
36,6.886964,0.0210
37,6.872493,0.0215
38,6.858500,0.0210
39,6.845705,0.0210
40,6.831796,0.0214
41,6.819961,0.0210
42,6.807230,0.0211
43,6.794944,0.0211
44,6.782702,0.0211
45,6.771230,0.0211
46,6.758651,0.0211
47,6.747464,0.0211
48,6.736348,0.0211
49,6.725479,0.0211
50,6.714074,0.0211
51,6.703830,0.0212
52,6.693078,0.0210
53,6.683019,0.0210
54,6.671822,0.0211
55,6.662193,0.0211
56,6.651412,0.0211
57,6.642245,0.0211
58,6.632127,0.0211
59,6.621555,0.0214
60,6.612523,0.0214
61,6.602113,0.0212
62,6.592855,0.0211
63,6.582633,0.0211
64,6.573008,0.0211
65,6.563702,0.0211
66,6.553587,0.0211
67,6.543619,0.0211
68,6.534106,0.0211
69,6.525484,0.0211
70,6.515906,0.0211
71,6.506384,0.0211
72,6.497322,0.0211
73,6.487042,0.0211
74,6.479228,0.0211
75,6.470169,0.0211
76,6.460475,0.0211
77,6.451429,0.0211
78,6.441674,0.0211
79,6.432980,0.0211
80,6.426176,0.0211
81,6.417376,0.0211
82,6.409183,0.0211
83,6.400686,0.0211
84,6.392599,0.0211
85,6.383504,0.0212
86,6.375937,0.0212
87,6.367329,0.0215
88,6.359016,0.0211
89,6.351599,0.0212
90,6.343312,0.0211
91,6.334526,0.0211
92,6.328308,0.0211
93,6.319588,0.0211
94,6.312225,0.0211
95,6.304606,0.0211
96,6.296754,0.0212
97,6.288692,0.0212
98,6.281144,0.0212
99,6.272804,0.0212
100,6.266088,0.0212
101,6.256997,0.0212
102,6.249520,0.0212
103,6.240789,0.0213
104,6.232382,0.0212
105,6.225585,0.0212
106,6.218200,0.0212
107,6.209785,0.0212
108,6.202080,0.0212
109,6.194518,0.0212
110,6.186666,0.0212
111,6.180812,0.0213
112,6.173924,0.0212
113,6.166651,0.0213
114,6.160881,0.0212
115,6.154448,0.0212
116,6.149799,0.0213
117,6.143571,0.0212
118,6.137918,0.0212
119,6.131448,0.0212
120,6.125860,0.0212
121,6.119749,0.0212
122,6.112218,0.0213
123,6.107499,0.0213
124,6.101849,0.0212
125,6.095475,0.0212
126,6.088933,0.0213
127,6.084286,0.0213
128,6.077951,0.0218
129,6.071190,0.0213
130,6.064122,0.0213
131,6.057477,0.0213
132,6.050344,0.0212
133,6.045463,0.0213
134,6.037794,0.0213
135,6.031220,0.0213
136,6.024362,0.0216
137,6.018858,0.0213
138,6.013504,0.0217
139,6.006459,0.0213
140,6.000388,0.0214
141,5.996933,0.0213
142,5.991407,0.0213
143,5.985385,0.0213
144,5.980866,0.0213
145,5.974754,0.0214
146,5.969909,0.0213
147,5.963559,0.0213
148,5.959713,0.0213
149,5.953517,0.0213
150,5.949667,0.0213
151,5.944930,0.0213
152,5.938749,0.0213
153,5.933015,0.0213
154,5.928511,0.0213
155,5.921777,0.0214
156,5.917911,0.0214
157,5.911869,0.0214
158,5.908370,0.0214
159,5.905022,0.0214
160,5.901042,0.0214
161,5.899542,0.0218
162,5.896204,0.0214
163,5.892254,0.0214
164,5.889575,0.0214
165,5.886481,0.0214
166,5.882537,0.0217
167,5.880354,0.0214
168,5.875185,0.0214
169,5.871495,0.0215
170,5.868783,0.0214
171,5.864748,0.0214
172,5.861737,0.0214
173,5.857216,0.0215
174,5.852513,0.0215
175,5.847802,0.0215
176,5.843957,0.0215
177,5.839291,0.0215
178,5.835162,0.0215
179,5.831618,0.0215
180,5.827030,0.0214
181,5.821770,0.0214
182,5.817266,0.0214
183,5.812894,0.0214
184,5.808925,0.0215
185,5.807084,0.0215
186,5.804852,0.0215
187,5.803034,0.0216
188,5.800470,0.0215
189,5.795871,0.0215
190,5.792716,0.0215
191,5.790002,0.0216
192,5.786496,0.0216
193,5.782783,0.0215
194,5.779703,0.0215
195,5.776920,0.0215
196,5.774408,0.0215
197,5.772199,0.0216
198,5.769982,0.0215
199,5.770092,0.0216
200,5.768208,0.0216
201,5.768057,0.0216
202,5.765870,0.0216
203,5.765607,0.0216
204,5.762921,0.0216
205,5.758212,0.0216
206,5.754540,0.0216
207,5.750730,0.0216
208,5.746027,0.0216
209,5.739838,0.0216
210,5.734491,0.0216
211,5.729084,0.0216
212,5.723179,0.0218
213,5.719429,0.0216
214,5.715282,0.0217
215,5.712424,0.0216
216,5.709332,0.0216
217,5.704924,0.0217
218,5.701516,0.0217
219,5.696877,0.0217
220,5.692206,0.0219
221,5.687898,0.0217
222,5.684638,0.0217
223,5.680156,0.0217
224,5.674087,0.0217
225,5.669833,0.0217
226,5.665529,0.0217
227,5.662665,0.0217
228,5.658008,0.0220
229,5.655070,0.0217
230,5.652231,0.0217
231,5.648852,0.0217
232,5.646318,0.0217
233,5.644382,0.0222
234,5.642045,0.0217
235,5.639840,0.0217
236,5.637603,0.0218
237,5.634445,0.0217
238,5.630277,0.0218
239,5.627202,0.0218
240,5.627346,0.0217
241,5.626748,0.0217
242,5.626161,0.0218
243,5.623304,0.0218
244,5.620498,0.0218
245,5.618742,0.0218
246,5.614812,0.0218
247,5.610116,0.0229
248,5.606785,0.0218
249,5.600987,0.0218
250,5.596651,0.0218
251,5.592292,0.0218
252,5.590603,0.0218
253,5.588398,0.0220
254,5.586991,0.0219
255,5.587543,0.0219
256,5.587341,0.0219
257,5.588281,0.0219
258,5.588401,0.0219
259,5.587436,0.0219
260,5.586730,0.0219
261,5.585235,0.0219
262,5.581603,0.0219
263,5.578385,0.0219
264,5.574051,0.0219
265,5.570679,0.0219
266,5.563863,0.0220
267,5.559858,0.0220
268,5.554852,0.0222
269,5.549786,0.0221
270,5.545049,0.0220
271,5.538177,0.0220
272,5.535060,0.0220
273,5.528649,0.0220
274,5.525542,0.0220
275,5.521034,0.0220
276,5.518314,0.0220
277,5.517299,0.0220
278,5.519443,0.0220
279,5.523200,0.0220
280,5.525054,0.0220
281,5.525724,0.0221
282,5.526068,0.0221
283,5.524927,0.0220
284,5.523329,0.0220
285,5.523637,0.0220
286,5.520653,0.0221
287,5.521905,0.0221
288,5.520853,0.0220
289,5.518198,0.0221
290,5.514395,0.0221
291,5.510828,0.0221
292,5.506614,0.0222
293,5.502819,0.0221
294,5.502075,0.0221
295,5.498107,0.0221
296,5.495654,0.0221
297,5.493622,0.0223
298,5.490082,0.0222
299,5.487022,0.0221
300,5.484127,0.0222
301,5.477668,0.0228
302,5.470281,0.0222
303,5.465041,0.0222
304,5.458936,0.0222
305,5.454847,0.0222
306,5.452336,0.0222
307,5.451675,0.0227
308,5.450042,0.0223
309,5.452971,0.0223
310,5.454869,0.0223
311,5.457243,0.0223
312,5.457698,0.0223
313,5.456468,0.0223
314,5.456375,0.0223
315,5.457144,0.0223
316,5.458561,0.0223
317,5.459288,0.0223
318,5.459257,0.0224
319,5.458091,0.0226
320,5.459421,0.0224
321,5.460521,0.0224
322,5.459119,0.0224
323,5.458943,0.0223
324,5.458603,0.0224
325,5.459869,0.0224
326,5.460835,0.0224
327,5.458197,0.0224
328,5.452374,0.0224
329,5.446757,0.0224
330,5.441521,0.0225
331,5.431151,0.0224
332,5.419686,0.0224
333,5.411075,0.0224
334,5.399799,0.0225
335,5.390759,0.0225
336,5.378972,0.0225
337,5.370396,0.0229
338,5.364123,0.0225
339,5.360166,0.0225
340,5.356318,0.0225
341,5.356416,0.0225
342,5.361853,0.0233
343,5.366306,0.0226
344,5.372311,0.0226
345,5.379102,0.0226
346,5.385463,0.0226
347,5.393952,0.0226
348,5.399495,0.0226
349,5.406364,0.0226
350,5.414576,0.0226
351,5.422595,0.0226
352,5.428730,0.0226
353,5.430484,0.0227
354,5.431826,0.0226
355,5.430579,0.0227
356,5.425236,0.0226
357,5.419164,0.0226
358,5.410655,0.0227
359,5.401837,0.0226
360,5.391050,0.0227
361,5.381215,0.0227
362,5.376171,0.0227
363,5.368970,0.0228
364,5.361279,0.0233
365,5.352716,0.0228
366,5.346010,0.0228
367,5.336799,0.0229
368,5.330587,0.0236
369,5.326959,0.0230
370,5.328003,0.0228
371,5.325461,0.0228
372,5.319769,0.0228
373,5.308226,0.0229
374,5.299616,0.0228
375,5.295298,0.0228
376,5.293443,0.0229
377,5.296217,0.0229
378,5.308848,0.0230
379,5.323809,0.0230
380,5.337193,0.0230
381,5.353104,0.0229
382,5.365156,0.0229
383,5.374482,0.0229
384,5.376494,0.0229
385,5.376606,0.0230
386,5.374451,0.0230
387,5.369145,0.0230
388,5.362922,0.0230
389,5.356543,0.0231
390,5.350821,0.0231
391,5.342000,0.0230
392,5.330973,0.0231
393,5.317463,0.0235
394,5.308599,0.0236
395,5.298279,0.0230
396,5.284028,0.0230
397,5.269340,0.0231
398,5.255753,0.0231
399,5.243086,0.0231
400,5.231578,0.0231
401,5.223188,0.0231
402,5.212548,0.0231
403,5.201146,0.0231
404,5.186707,0.0231
405,5.167205,0.0231
406,5.149065,0.0232
407,5.134927,0.0232
408,5.123610,0.0231
409,5.112980,0.0233
410,5.101334,0.0232
411,5.094928,0.0242
412,5.100385,0.0233
413,5.113476,0.0239
414,5.129724,0.0233
415,5.152535,0.0233
416,5.177455,0.0237
417,5.196150,0.0234
418,5.208457,0.0233
419,5.209167,0.0233
420,5.199149,0.0234
421,5.186743,0.0233
422,5.174458,0.0234
423,5.156088,0.0234
424,5.137245,0.0234
425,5.120195,0.0236
426,5.101036,0.0234
427,5.083152,0.0233
428,5.063706,0.0234
429,5.051511,0.0234
430,5.044995,0.0235
431,5.038786,0.0235
432,5.034550,0.0235
433,5.039943,0.0235
434,5.043303,0.0235
435,5.037433,0.0240
436,5.029282,0.0238
437,5.025489,0.0236
438,5.026854,0.0236
439,5.033175,0.0236
440,5.048422,0.0236
441,5.085215,0.0237
442,5.130371,0.0237
443,5.163114,0.0237
444,5.175854,0.0238
445,5.172860,0.0238
446,5.162333,0.0238
447,5.142788,0.0239
448,5.116858,0.0238
449,5.087745,0.0238
450,5.061998,0.0238
451,5.042221,0.0238
452,5.020888,0.0239
453,5.000168,0.0239
454,4.986458,0.0239
455,4.982139,0.0240
456,4.984425,0.0240
457,4.988374,0.0239
458,4.984920,0.0240
459,4.984388,0.0239
460,4.985711,0.0239
461,4.995994,0.0240
462,5.021355,0.0239
463,5.054386,0.0241
464,5.082000,0.0240
465,5.105279,0.0240
466,5.125531,0.0241
467,5.134322,0.0240
468,5.129084,0.0240
469,5.119113,0.0240
470,5.108756,0.0241
471,5.097766,0.0242
472,5.080507,0.0241
473,5.062995,0.0242
474,5.044718,0.0240
475,5.023253,0.0240
476,5.012050,0.0240
477,5.008842,0.0241
478,5.002156,0.0241
479,5.004352,0.0241
480,5.025566,0.0242
481,5.044086,0.0241
482,5.060664,0.0242
483,5.074650,0.0252
484,5.080032,0.0242
485,5.076535,0.0245
486,5.067121,0.0243
487,5.056457,0.0241
488,5.039492,0.0245
489,5.021318,0.0243
490,5.015843,0.0243
491,5.012110,0.0244
492,5.017030,0.0245
493,5.027806,0.0244
494,5.054234,0.0244
495,5.085460,0.0245
496,5.095220,0.0243
497,5.079003,0.0244
498,5.045134,0.0245
499,5.006729,0.0245
500,4.979034,0.0244
501,4.975448,0.0242
502,4.980896,0.0242
503,4.976727,0.0243
504,4.975299,0.0244
505,4.971066,0.0246
506,4.955326,0.0245
507,4.947611,0.0244
508,4.952854,0.0247
509,4.954328,0.0245
510,4.951037,0.0246
511,4.946080,0.0244
512,4.941466,0.0246
513,4.935391,0.0245
514,4.916563,0.0245
515,4.901643,0.0245
516,4.898483,0.0247
517,4.924867,0.0246
518,4.963238,0.0245
519,4.997779,0.0247
520,5.024798,0.0246
521,5.036983,0.0248
522,5.045743,0.0246
523,5.046879,0.0247
524,5.040325,0.0248
525,5.020385,0.0248
526,4.987376,0.0247
527,4.969207,0.0247
528,4.969445,0.0249
529,4.967696,0.0248
530,4.959590,0.0248
531,4.955062,0.0248
532,4.932296,0.0248
533,4.918032,0.0249
534,4.915081,0.0248
535,4.910890,0.0248
536,4.910540,0.0249
537,4.911272,0.0250
538,4.915796,0.0249
539,4.926252,0.0249
540,4.926305,0.0250
541,4.913344,0.0249
542,4.886743,0.0249
543,4.859154,0.0249
544,4.840490,0.0248
545,4.843714,0.0249
546,4.866958,0.0250
547,4.896924,0.0252
548,4.936061,0.0251
549,4.972381,0.0251
550,4.980175,0.0251
551,4.968169,0.0250
552,4.947868,0.0253
553,4.927616,0.0254
554,4.918667,0.0251
555,4.896659,0.0252
556,4.878572,0.0254
557,4.877405,0.0251
558,4.890684,0.0252
559,4.904367,0.0255
560,4.900932,0.0254
561,4.892791,0.0253
562,4.912206,0.0252
563,4.971465,0.0253
564,5.032679,0.0255
565,5.070120,0.0254
566,5.104854,0.0254
567,5.132199,0.0251
568,5.140723,0.0256
569,5.148248,0.0256
570,5.168169,0.0257
571,5.175534,0.0254
572,5.208293,0.0252
573,5.301819,0.0255
574,5.418378,0.0253
575,5.535573,0.0256
576,5.664073,0.0256
577,5.789937,0.0255
578,5.898856,0.0253
579,5.991885,0.0254
580,6.073814,0.0255
581,6.145800,0.0254
582,6.219329,0.0255
583,6.284381,0.0254
584,6.328001,0.0255
585,6.354613,0.0254
586,6.373159,0.0253
587,6.386748,0.0253
588,6.400586,0.0254
589,6.408110,0.0255
590,6.408577,0.0256
591,6.402065,0.0254
592,6.388197,0.0256
593,6.372959,0.0255
594,6.356926,0.0254
595,6.342240,0.0254
596,6.329355,0.0254
597,6.315836,0.0255
598,6.299760,0.0256
599,6.285923,0.0255
600,6.269675,0.0256
601,6.249971,0.0257
602,6.234355,0.0256
603,6.219284,0.0255
604,6.203184,0.0256
605,6.182271,0.0257
606,6.157982,0.0257
607,6.134112,0.0257
608,6.113750,0.0256
609,6.095264,0.0257
610,6.071724,0.0258
611,6.046412,0.0258
612,6.017800,0.0257
613,5.990014,0.0257
614,5.959369,0.0258
615,5.929422,0.0258
616,5.909948,0.0258
617,5.895163,0.0259
618,5.881244,0.0259
619,5.873784,0.0257
620,5.863024,0.0258
621,5.848855,0.0258
622,5.841503,0.0258
623,5.837530,0.0260
624,5.823076,0.0259
625,5.802213,0.0260
626,5.781948,0.0259
627,5.767221,0.0260
628,5.747945,0.0260
629,5.728693,0.0261
630,5.703310,0.0261
631,5.674522,0.0261
632,5.648235,0.0262
633,5.618279,0.0270
634,5.586701,0.0260
635,5.570509,0.0261
636,5.555491,0.0260
637,5.526805,0.0262
638,5.503043,0.0262
639,5.485061,0.0264
640,5.459707,0.0260
641,5.433692,0.0262
642,5.433358,0.0262
643,5.451100,0.0263
644,5.452002,0.0263
645,5.434548,0.0262
646,5.406592,0.0262
647,5.387309,0.0262
648,5.374792,0.0262
649,5.368738,0.0263
650,5.366744,0.0263
651,5.369737,0.0262
652,5.374259,0.0264
653,5.366660,0.0265
654,5.347528,0.0263
655,5.339355,0.0265
656,5.323996,0.0268
657,5.290833,0.0264
658,5.260293,0.0263
659,5.228093,0.0264
660,5.201635,0.0263
661,5.197096,0.0266
662,5.204164,0.0265
663,5.223689,0.0266
664,5.230688,0.0266
665,5.222916,0.0266
666,5.219402,0.0265
667,5.224018,0.0266
668,5.218149,0.0265
669,5.210430,0.0266
670,5.198191,0.0265
671,5.201442,0.0266
672,5.222518,0.0267
673,5.232985,0.0267
674,5.218505,0.0268
675,5.198845,0.0268
676,5.185079,0.0267
677,5.170759,0.0267
678,5.153135,0.0266
679,5.125373,0.0267
680,5.095404,0.0267
681,5.071455,0.0268
682,5.052326,0.0268
683,5.034599,0.0268
684,5.012557,0.0268
685,4.991513,0.0268
686,4.995133,0.0268
687,4.991875,0.0268
688,4.980566,0.0268
689,4.956285,0.0269
690,4.925654,0.0269
691,4.901684,0.0269
692,4.874688,0.0269
693,4.853624,0.0268
694,4.831109,0.0269
695,4.818788,0.0272
696,4.818404,0.0269
697,4.805297,0.0269
698,4.793586,0.0270
699,4.793956,0.0270
700,4.790682,0.0270
701,4.786724,0.0271
702,4.781090,0.0272
703,4.765551,0.0271
704,4.775105,0.0271
705,4.791585,0.0271
706,4.785212,0.0271
707,4.774062,0.0271
708,4.770223,0.0271
709,4.780727,0.0272
710,4.799071,0.0273
711,4.800333,0.0273
712,4.778602,0.0274
713,4.749626,0.0273
714,4.715291,0.0273
715,4.685377,0.0273
716,4.670287,0.0273
717,4.665526,0.0273
718,4.668168,0.0273
719,4.724014,0.0274
720,4.773984,0.0274
721,4.781576,0.0274
722,4.763505,0.0273
723,4.726210,0.0274
724,4.693747,0.0275
725,4.661845,0.0275
726,4.629288,0.0275
727,4.600556,0.0275
728,4.583114,0.0275
729,4.568568,0.0275
730,4.573045,0.0275
731,4.561433,0.0276
732,4.549744,0.0277
733,4.544926,0.0276
734,4.526389,0.0286
735,4.505403,0.0276
736,4.551527,0.0276
737,4.581864,0.0277
738,4.627614,0.0277
739,4.628568,0.0277
740,4.616243,0.0276
741,4.628294,0.0277
742,4.688844,0.0276
743,4.722711,0.0277
744,4.735083,0.0278
745,4.748413,0.0280
746,4.745361,0.0280
747,4.721839,0.0280
748,4.681897,0.0279
749,4.625606,0.0279
750,4.599054,0.0279
751,4.582507,0.0284
752,4.560749,0.0280
753,4.539310,0.0280
754,4.552724,0.0281
755,4.531688,0.0279
756,4.512855,0.0279
757,4.516223,0.0280
758,4.536286,0.0280
759,4.520854,0.0280
760,4.506905,0.0280
761,4.652362,0.0279
762,4.668206,0.0279
763,4.683157,0.0279
764,4.668786,0.0280
765,4.663624,0.0281
766,4.707236,0.0280
767,4.717148,0.0281
768,4.719863,0.0280
769,4.735428,0.0281
770,4.753343,0.0282
771,4.793444,0.0282
772,4.842234,0.0282
773,4.877110,0.0282
774,4.902279,0.0281
775,4.908638,0.0282
776,4.898741,0.0282
777,4.878966,0.0283
778,4.867500,0.0282
779,4.865576,0.0281
780,4.864761,0.0281
781,4.851578,0.0282
782,4.835512,0.0282
783,4.822852,0.0282
784,4.815345,0.0282
785,4.808877,0.0282
786,4.791039,0.0281
787,4.779442,0.0283
788,4.762415,0.0283
789,4.751286,0.0283
790,4.741229,0.0282
791,4.733925,0.0282
792,4.731606,0.0283
