frame_idx,psnr,ssim,lpips,psnr_temporal
144,32.699081,0.966400,0.046337,35.941484
145,32.995132,0.968306,0.044378,36.465861
146,32.512978,0.965378,0.043962,36.255957
147,32.463943,0.964821,0.045833,35.696371
148,32.711235,0.966053,0.045282,35.840713
149,32.089417,0.964729,0.047532,35.700758
150,32.632236,0.966046,0.048660,35.751794
151,32.750755,0.966505,0.047390,36.022520
152,32.892986,0.967100,0.046887,36.906114
153,32.575802,0.963879,0.049783,36.396874
154,31.952698,0.957363,0.058631,35.328566
155,32.402176,0.961845,0.049294,35.564713
156,32.382061,0.963266,0.046314,35.880301
157,32.619095,0.964039,0.044325,35.935285
158,32.711967,0.965148,0.044427,36.011174
159,32.386158,0.963960,0.045055,36.361375
160,32.503311,0.964161,0.044205,35.920610
161,32.176430,0.963655,0.045819,35.692483
162,31.948124,0.963340,0.046298,35.201547
163,31.769318,0.961719,0.049720,35.012806
164,31.644615,0.961241,0.050639,34.798241
165,31.975174,0.963749,0.049076,35.218555
166,32.251179,0.964673,0.048990,35.808934
167,32.428898,0.965638,0.048764,35.762876
168,32.085674,0.964164,0.046096,35.597979
169,32.059612,0.963546,0.045568,35.423218
170,32.301010,0.965041,0.043427,35.642546
171,32.229427,0.964066,0.043342,35.627101
172,32.139290,0.965314,0.044904,35.597426
173,31.837063,0.964727,0.045420,35.618020
174,31.015532,0.961319,0.046645,34.629170
175,30.817360,0.962464,0.044591,33.951784
176,29.776518,0.959802,0.049579,33.046022
177,28.585051,0.958619,0.053240,31.679158
178,28.323502,0.956728,0.058350,30.934177
179,28.638123,0.957474,0.058157,31.213136
180,28.591293,0.957757,0.057547,31.369447
181,28.516342,0.955876,0.058058,31.245663
182,28.831673,0.957636,0.055026,31.354628
183,29.585352,0.958919,0.052883,31.869271
184,30.212820,0.959282,0.053647,32.683145
185,30.578451,0.958650,0.050932,33.199677
186,31.026079,0.958159,0.055525,33.822805
187,32.127403,0.960832,0.053395,34.780719
188,32.384697,0.963524,0.048327,35.436564
189,32.237999,0.961537,0.054568,35.468436
190,31.484032,0.960020,0.054534,34.961788
191,31.550911,0.960488,0.056790,34.543172
192,31.482460,0.962195,0.053656,34.683723
193,30.821480,0.960626,0.054966,34.515927
194,31.266214,0.962301,0.051878,34.081127
195,30.980120,0.961135,0.053852,34.090760
196,30.817108,0.960762,0.056039,34.020088
197,30.859850,0.961900,0.054545,33.910099
198,30.913002,0.961500,0.054242,33.892973
199,30.754787,0.962094,0.055131,33.761028
200,31.563158,0.963613,0.052080,34.351302
201,31.682281,0.962393,0.052237,34.742847
202,31.966820,0.963123,0.049566,35.037824
203,31.976473,0.962146,0.054238,35.283578
204,31.765327,0.962320,0.054947,35.309128
205,31.348459,0.960873,0.056291,35.207103
206,31.368004,0.960170,0.061773,34.668618
207,31.743593,0.961132,0.060918,34.894568
208,31.066113,0.958532,0.066432,34.631120
209,30.511864,0.954925,0.070397,34.038360
210,30.191315,0.953841,0.071352,33.534717
211,29.667604,0.952129,0.075987,33.046621
212,30.421503,0.955535,0.069187,33.026621
213,30.670280,0.956195,0.069783,33.945301
214,30.526833,0.955296,0.071801,33.630979
215,30.814085,0.957487,0.073505,33.823611
216,30.172520,0.956333,0.076321,33.616074
217,30.205984,0.956049,0.079647,33.179121
218,30.036451,0.955862,0.080588,33.215014
219,29.800499,0.955076,0.082844,32.842301
220,30.167959,0.958017,0.079719,33.411824
221,30.627420,0.956085,0.080597,33.803538
222,29.823914,0.953179,0.085908,33.363539
223,29.427341,0.947526,0.089146,32.622018
224,29.205151,0.946959,0.089641,32.118515
225,29.194645,0.946391,0.087775,31.942648
226,29.534550,0.947682,0.090981,32.128937
227,28.603271,0.944813,0.093536,32.383566
228,29.419788,0.948812,0.084000,31.910897
229,29.471645,0.948536,0.084726,32.351734
230,29.466347,0.949822,0.082733,32.381550
231,30.116663,0.953428,0.079452,32.815960
232,29.792206,0.951544,0.088045,33.080619
233,30.299133,0.952863,0.085879,33.086128
234,30.224953,0.952323,0.085055,33.227221
235,30.144949,0.954620,0.082835,33.409058
236,29.728870,0.950919,0.088954,32.922656
237,29.531494,0.948599,0.091129,32.484999
238,29.381197,0.946759,0.089955,32.337855
239,29.407093,0.948894,0.086823,32.373865
240,28.739803,0.946064,0.092263,32.243134
241,29.652046,0.949053,0.092715,32.582353
242,29.575237,0.950338,0.086311,32.587430
243,29.847050,0.952241,0.083958,32.528911
244,29.898903,0.954389,0.083326,32.728158
245,29.502975,0.952430,0.088009,32.674489
246,29.847527,0.953190,0.085694,32.745530
247,30.266592,0.957368,0.082251,33.327181
248,30.703346,0.957475,0.080528,33.961460
249,30.346390,0.954589,0.081517,33.628804
250,29.480036,0.947740,0.091703,32.810155
251,29.303478,0.946546,0.094247,32.186353
252,29.535156,0.948566,0.092271,32.117619
253,29.675964,0.948816,0.096096,32.505045
254,30.191360,0.951359,0.088269,33.129004
255,30.024467,0.951691,0.084776,33.269888
256,30.173454,0.954388,0.079279,33.024262
257,30.299215,0.953152,0.082484,32.970161
258,30.524233,0.955295,0.081833,33.273727
259,30.139257,0.953004,0.084563,33.251559
260,30.098640,0.954718,0.083252,33.001045
261,30.509359,0.957483,0.081891,33.614627
262,30.355865,0.956067,0.085731,33.692662
263,30.248117,0.954542,0.082563,33.472033
264,29.643583,0.949346,0.087193,32.774985
265,30.009418,0.949523,0.081413,32.475818
266,28.488354,0.946119,0.084765,31.935716
267,28.727097,0.946920,0.079228,31.695788
268,29.977615,0.950761,0.076516,32.148932
269,30.553745,0.953719,0.073098,33.358603
270,31.096170,0.959542,0.066544,34.204201
271,31.188299,0.959846,0.065449,34.358013
272,31.487930,0.961517,0.064157,34.780911
273,30.802570,0.960295,0.064024,34.459723
274,30.439417,0.957807,0.061504,33.638330
275,30.651390,0.958719,0.064401,33.613173
276,30.346329,0.960045,0.066577,33.829683
277,30.323793,0.957482,0.069718,33.428905
278,30.267525,0.954458,0.070887,33.259474
279,30.631769,0.953885,0.070467,33.431085
280,30.591984,0.955297,0.068040,33.482447
281,31.360359,0.959671,0.059382,34.000341
282,31.966129,0.963395,0.058376,35.132132
283,32.637627,0.967142,0.056760,36.085207
284,32.066990,0.965378,0.060497,36.409867
285,32.046627,0.965574,0.059390,35.785580
286,30.926435,0.962415,0.064036,34.988120
287,30.805374,0.960121,0.065041,34.029997
288,30.299093,0.961002,0.065287,33.754168
289,29.811150,0.958915,0.068898,33.352346
290,30.139952,0.958148,0.070268,33.098735
291,30.394461,0.956918,0.068844,33.479013
292,30.681065,0.956038,0.068334,33.578024
293,31.026354,0.956249,0.066181,33.787289
294,31.364155,0.960307,0.062127,34.261957
295,32.044113,0.963928,0.058966,35.616249
296,32.161377,0.964944,0.055945,35.889932
297,31.861855,0.964303,0.055851,35.399105
298,31.194557,0.962012,0.060340,34.810211
299,30.431961,0.959838,0.062805,34.131277
300,30.832644,0.962322,0.062308,33.900003
301,30.279379,0.962245,0.063384,34.116474
302,30.625534,0.960996,0.066445,33.970226
303,31.143505,0.959483,0.062776,34.658352
304,30.984646,0.954988,0.064211,34.266163
305,30.522135,0.952691,0.065356,33.917355
306,30.731409,0.948417,0.077820,33.590363
307,31.705435,0.956369,0.065924,34.951111
308,31.878239,0.958825,0.062384,35.586599
309,32.163002,0.960344,0.060984,36.277931
310,31.519051,0.959411,0.065203,35.457354
311,30.927044,0.956657,0.069411,34.709525
312,30.147104,0.954936,0.072848,33.795192
313,29.603794,0.952008,0.077878,32.990447
314,29.522003,0.950158,0.078485,32.561680
315,30.044050,0.948483,0.073175,32.735844
316,29.834076,0.947078,0.080012,32.841664
317,29.739225,0.948699,0.079806,32.808130
318,29.395290,0.946449,0.083600,32.836090
319,29.125103,0.942190,0.088599,32.185535
320,29.285484,0.946018,0.086639,32.109979
321,28.707609,0.943005,0.090235,32.163444
322,28.940733,0.941561,0.090819,32.087499
323,29.024517,0.944643,0.087181,32.204521
324,29.064308,0.941285,0.092501,32.018827
325,29.606518,0.945497,0.086586,32.258049
326,29.605785,0.946727,0.089456,32.616318
327,29.858593,0.949690,0.088613,32.891106
328,29.885868,0.950290,0.089528,33.015672
329,29.735725,0.949442,0.089911,32.997026
330,30.453703,0.952660,0.083228,33.748646
331,29.956827,0.949786,0.088146,33.340079
332,29.716061,0.947882,0.087380,32.755917
333,29.342707,0.944611,0.090125,32.673643
334,30.078911,0.948226,0.086012,32.534579
335,28.929976,0.944403,0.090977,32.378494
336,29.568810,0.946497,0.086889,32.460839
337,29.405785,0.946211,0.089182,32.613778
338,29.455318,0.947030,0.089188,32.467671
339,29.949455,0.949262,0.087170,32.623501
340,30.168999,0.949941,0.089911,33.046413
341,30.119688,0.951118,0.088384,33.357805
342,29.934124,0.949487,0.090558,33.256003
343,29.934769,0.947374,0.093623,32.983477
344,30.180864,0.951108,0.088697,33.249229
345,29.864397,0.949864,0.090110,33.189541
346,29.444645,0.946246,0.090265,32.593632
347,29.630182,0.946765,0.089927,32.485379
348,29.750669,0.947289,0.092116,32.563650
349,28.967936,0.945579,0.095449,32.341829
350,28.979027,0.946900,0.093581,32.590214
351,29.436268,0.948509,0.091295,32.358404
352,30.213863,0.951618,0.088002,32.841474
353,29.730621,0.949434,0.088869,32.907211
354,29.960043,0.952645,0.087017,32.732960
355,29.877272,0.952282,0.086809,32.956802
356,30.464649,0.954612,0.085674,33.149044
357,30.261869,0.953807,0.086973,33.970322
358,30.375614,0.952583,0.088494,33.523143
359,29.936920,0.950930,0.086579,33.028057
360,30.188412,0.951586,0.084870,33.013000
361,30.608988,0.953231,0.080172,33.260570
362,30.075342,0.950418,0.087681,33.245829
363,29.060946,0.948029,0.093745,32.690027
364,30.169201,0.952812,0.083244,32.607708
365,30.475788,0.955436,0.079133,33.318294
366,30.468582,0.955584,0.076135,33.485808
367,30.980770,0.957074,0.075331,33.822652
368,30.924385,0.957565,0.070895,33.977484
369,31.473646,0.960966,0.068303,34.187125
370,31.722237,0.961783,0.069003,34.808499
371,31.332409,0.960290,0.069245,35.346479
372,30.872162,0.957839,0.071617,34.324815
373,30.182243,0.952556,0.077245,33.554095
374,29.623022,0.951417,0.075481,33.012465
375,29.802509,0.951490,0.074184,32.762853
376,29.401159,0.950905,0.072645,32.556868
377,30.310745,0.955521,0.068141,32.890795
378,30.727581,0.958124,0.064232,34.083205
379,31.171886,0.961913,0.059480,34.416617
380,31.287163,0.963454,0.057838,34.794017
381,31.548033,0.964750,0.056089,34.962349
382,31.218662,0.964462,0.055755,34.752186
383,30.626738,0.963355,0.059157,34.573679
384,31.336845,0.964274,0.057880,34.475475
385,31.012716,0.962361,0.059304,34.885254
386,30.346596,0.958073,0.062908,33.771054
387,30.626562,0.957251,0.061091,33.618697
388,31.029318,0.957473,0.061039,34.026277
389,31.721165,0.960655,0.054802,34.549881
390,32.311028,0.964151,0.054924,35.309812
391,32.655781,0.966099,0.052160,37.024584
392,32.681305,0.966227,0.053099,36.843237
393,31.866138,0.963455,0.058631,35.787117
394,31.717073,0.964257,0.057296,35.480272
395,31.584011,0.964106,0.056947,35.003957
396,31.354351,0.963413,0.056460,34.834033
397,31.096596,0.962994,0.054883,34.570873
398,30.501598,0.961492,0.057703,34.121563
399,31.002865,0.961762,0.057849,33.947910
400,31.051361,0.959515,0.057629,34.232509
401,31.593742,0.960906,0.056810,34.426382
402,31.887146,0.962480,0.055462,34.986352
403,31.911619,0.964138,0.056343,35.508745
404,32.011215,0.965988,0.052272,36.429158
405,32.359993,0.966828,0.050801,36.411908
406,32.438950,0.966670,0.047824,35.950541
407,31.968229,0.966024,0.046481,35.529686
408,31.757866,0.965081,0.051009,35.103152
409,31.881443,0.966564,0.051373,35.177219
410,31.878761,0.967599,0.053164,35.462150
411,31.568842,0.966068,0.051514,35.767675
412,31.884731,0.963731,0.053283,35.109133
413,32.126457,0.963299,0.052105,35.438577
414,32.405239,0.964430,0.049157,35.554253
415,32.608635,0.966397,0.047317,36.002402
416,32.608101,0.966978,0.047161,36.528156
417,32.873638,0.967375,0.049056,38.361456
418,32.291759,0.964770,0.051628,36.419608
419,31.706274,0.962185,0.054588,35.350448
420,31.362408,0.961148,0.055777,34.700040
421,31.220211,0.960421,0.057484,34.270183
422,30.665760,0.957900,0.062887,33.998825
423,30.630745,0.957694,0.062522,33.759527
424,30.335003,0.959845,0.062443,33.508600
425,30.897387,0.958906,0.065161,33.786120
426,31.253906,0.957758,0.066945,34.341825
427,30.928364,0.955438,0.068146,34.092975
428,30.813028,0.954513,0.068969,34.027142
429,31.123367,0.956240,0.067541,34.195242
430,30.905397,0.955057,0.070188,34.185894
431,30.911015,0.954936,0.067735,34.177152
432,30.444485,0.953620,0.071127,33.582845
433,30.116261,0.952510,0.073280,33.205723
434,30.304314,0.954675,0.072128,33.016692
435,30.378403,0.955845,0.070682,33.253933
436,30.693802,0.956544,0.074083,33.455637
437,30.697109,0.957088,0.070805,33.938921
438,30.694984,0.956788,0.071235,34.088393
