epoch,loss,tiempo_s
1,10.267959,0.2125
2,6.879452,0.0121
3,6.282701,0.0104
4,6.005953,0.0107
5,5.818109,0.0108
6,5.675313,0.0112
7,5.564782,0.0114
8,5.472499,0.0115
9,5.392784,0.0120
10,5.321000,0.0124
11,5.257148,0.0123
12,5.201134,0.0123
13,5.149623,0.0119
14,5.101271,0.0121
15,5.057759,0.0125
16,5.016525,0.0124
17,4.979648,0.0123
18,4.944016,0.0118
19,4.911108,0.0119
20,4.880316,0.0123
21,4.851570,0.0123
22,4.823545,0.0124
23,4.796725,0.0122
24,4.771066,0.0117
25,4.747692,0.0118
26,4.724812,0.0123
27,4.702134,0.0123
28,4.681139,0.0122
29,4.660522,0.0117
30,4.642242,0.0117
31,4.622855,0.0118
32,4.604273,0.0123
33,4.586299,0.0123
34,4.570261,0.0123
35,4.552543,0.0122
36,4.537253,0.0118
37,4.521699,0.0119
38,4.506973,0.0123
39,4.492744,0.0123
40,4.478292,0.0123
41,4.464950,0.0121
42,4.452024,0.0117
43,4.438339,0.0119
44,4.425526,0.0123
45,4.412746,0.0123
46,4.400600,0.0122
47,4.388066,0.0117
48,4.376921,0.0118
49,4.365471,0.0122
50,4.353799,0.0124
51,4.343128,0.0123
52,4.332706,0.0122
53,4.321512,0.0117
54,4.310979,0.0119
55,4.300788,0.0122
56,4.290156,0.0123
57,4.280729,0.0121
58,4.271246,0.0117
59,4.261765,0.0117
60,4.252026,0.0119
61,4.241870,0.0123
62,4.233020,0.0123
63,4.224010,0.0122
64,4.214184,0.0118
65,4.205626,0.0118
66,4.196620,0.0123
67,4.187662,0.0123
68,4.179724,0.0123
69,4.171387,0.0122
70,4.161400,0.0118
71,4.154160,0.0119
72,4.145020,0.0124
73,4.136384,0.0123
74,4.128711,0.0122
75,4.121170,0.0117
76,4.112870,0.0120
77,4.104985,0.0123
78,4.097556,0.0123
79,4.089303,0.0122
80,4.081907,0.0117
81,4.073932,0.0117
82,4.066488,0.0119
83,4.059124,0.0123
84,4.051859,0.0123
85,4.043956,0.0122
86,4.036530,0.0118
87,4.029392,0.0118
88,4.022364,0.0123
89,4.014295,0.0123
90,4.007115,0.0123
91,4.000233,0.0121
92,3.993208,0.0117
93,3.986925,0.0118
94,3.980386,0.0123
95,3.973616,0.0123
96,3.966292,0.0122
97,3.959425,0.0117
98,3.952916,0.0119
99,3.945680,0.0123
100,3.939438,0.0123
101,3.933115,0.0123
102,3.927101,0.0118
103,3.921158,0.0116
104,3.915274,0.0119
105,3.909025,0.0123
106,3.902842,0.0123
107,3.895562,0.0122
108,3.888732,0.0118
109,3.882818,0.0119
110,3.877249,0.0123
111,3.870724,0.0123
112,3.865185,0.0122
113,3.858918,0.0117
114,3.853011,0.0117
115,3.846521,0.0119
116,3.840948,0.0157
117,3.835320,0.0124
118,3.830423,0.0118
119,3.824903,0.0119
120,3.819376,0.0123
121,3.813196,0.0123
122,3.807822,0.0137
123,3.801918,0.0114
124,3.796444,0.0119
125,3.790823,0.0123
126,3.784859,0.0124
127,3.779499,0.0122
128,3.774511,0.0118
129,3.768524,0.0120
130,3.762915,0.0123
131,3.757576,0.0123
132,3.752113,0.0123
133,3.746114,0.0117
134,3.741474,0.0117
135,3.736157,0.0119
136,3.730929,0.0125
137,3.725658,0.0123
138,3.720341,0.0122
139,3.715240,0.0117
140,3.711311,0.0119
141,3.705886,0.0124
142,3.701225,0.0124
143,3.696184,0.0123
144,3.691877,0.0123
145,3.686890,0.0118
146,3.682801,0.0121
147,3.676922,0.0123
148,3.671973,0.0123
149,3.667448,0.0123
150,3.662645,0.0118
151,3.657534,0.0118
152,3.653122,0.0124
153,3.648679,0.0123
154,3.644346,0.0122
155,3.639494,0.0117
156,3.635262,0.0118
157,3.630952,0.0119
158,3.626500,0.0123
159,3.621543,0.0123
160,3.616954,0.0123
161,3.612240,0.0117
162,3.609086,0.0119
163,3.604156,0.0123
164,3.598943,0.0124
165,3.594860,0.0123
166,3.590324,0.0123
167,3.585235,0.0117
168,3.580858,0.0120
169,3.576079,0.0123
170,3.572661,0.0124
171,3.568368,0.0122
172,3.562827,0.0118
173,3.558603,0.0119
174,3.553589,0.0123
175,3.549534,0.0124
176,3.545260,0.0123
177,3.541832,0.0117
178,3.537947,0.0118
179,3.534038,0.0120
180,3.529948,0.0124
181,3.526401,0.0123
182,3.522478,0.0122
183,3.518028,0.0117
184,3.514481,0.0120
185,3.510734,0.0123
186,3.507393,0.0124
187,3.503803,0.0123
188,3.499945,0.0123
189,3.496556,0.0118
190,3.492760,0.0120
191,3.488944,0.0123
192,3.485666,0.0123
193,3.481834,0.0122
194,3.477929,0.0119
195,3.474845,0.0119
196,3.471618,0.0124
197,3.468613,0.0123
198,3.463665,0.0123
199,3.460718,0.0118
200,3.456476,0.0120
201,3.452519,0.0123
202,3.448848,0.0123
203,3.444742,0.0122
204,3.441292,0.0113
